"","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","percent_hyper","DM"
"CNP",8,1,33,42,19.047619047619,9
"CNPPD1",8,0,38,46,17.3913043478261,8
"CNTRL",8,1,60,69,11.5942028985507,9
"CXXC5",8,0,17,25,32,8
"DFNB59",8,2,44,54,14.8148148148148,10
"DIMT1",8,1,63,72,11.1111111111111,9
"DIS3",8,2,38,48,16.6666666666667,10
"DYNC1I2",8,1,15,24,33.3333333333333,9
"EDEM1",8,2,41,51,15.6862745098039,10
"EFCAB14",8,1,36,45,17.7777777777778,9
"EIF3M",8,0,20,28,28.5714285714286,8
"ENTPD3-AS1",8,3,44,55,14.5454545454545,11
"FAM134A",8,0,38,46,17.3913043478261,8
"FNDC3B",8,4,74,86,9.30232558139535,12
"FOS",8,1,73,82,9.75609756097561,9
"GAPDH",8,3,50,61,13.1147540983607,11
"GFM1",8,1,33,42,19.047619047619,9
"GNRHR2",8,1,35,44,18.1818181818182,9
"GPR98",8,3,50,61,13.1147540983607,11
"H3F3A",8,1,23,32,25,9
"HAUS6",8,1,22,31,25.8064516129032,9
"HIST1H1PS1",8,1,43,52,15.3846153846154,9
"HIST1H2AH",8,0,56,64,12.5,8
"HIST1H2APS3",8,1,42,51,15.6862745098039,9
"HIST1H2BK",8,0,56,64,12.5,8
"HIST1H2BO",8,2,55,65,12.3076923076923,10
"HIST1H3E",8,1,42,51,15.6862745098039,9
"HIST1H3F",8,1,34,43,18.6046511627907,9
"HIST1H4D",8,1,43,52,15.3846153846154,9
"HMGB1",8,2,74,84,9.52380952380952,10
"HOXA4",8,1,16,25,32,9
"HOXB13",8,0,22,30,26.6666666666667,8
"HOXB4",8,3,37,48,16.6666666666667,11
"HOXC4",8,0,26,34,23.5294117647059,8
"ID2",8,0,49,57,14.0350877192982,8
"IER5L",8,0,21,29,27.5862068965517,8
"IFNGR1",8,2,40,50,16,10
"IL8",8,1,33,42,19.047619047619,9
"IMMP2L",8,5,42,55,14.5454545454545,13
"IPMK",8,13,114,135,5.92592592592593,21
"IPO11",8,1,67,76,10.5263157894737,9
"IRF2BP2",8,0,66,74,10.8108108108108,8
"JADE2",8,1,36,45,17.7777777777778,9
"KCTD9",8,2,109,119,6.72268907563025,10
"LEFTY1",8,3,42,53,15.0943396226415,11
"LINC01136",8,0,24,32,25,8
"LONRF1",8,3,100,111,7.20720720720721,11
"LPIN2",8,6,72,86,9.30232558139535,14
"LYSMD3",8,3,50,61,13.1147540983607,11
"MAML2",8,1,44,53,15.0943396226415,9
"MAP1LC3B2",8,1,50,59,13.5593220338983,9
"MARS",8,2,20,30,26.6666666666667,10
"MBD2",8,2,58,68,11.7647058823529,10
"MBIP",8,4,36,48,16.6666666666667,12
"MBNL1",8,3,49,60,13.3333333333333,11
"MDH2",8,0,30,38,21.0526315789474,8
"MIR10A",8,3,37,48,16.6666666666667,11
"MIR1260B",8,1,44,53,15.0943396226415,9
"MIR129",8,2,54,64,12.5,10
"MIR1915",8,3,30,41,19.5121951219512,11
"MIR2277",8,0,14,22,36.3636363636364,8
"MIR3143",8,0,56,64,12.5,8
"MLC1",8,0,30,38,21.0526315789474,8
"MSMB",8,5,81,94,8.51063829787234,13
"MYB",8,2,34,44,18.1818181818182,10
"NAA38",8,2,40,50,16,10
"NCAPD2",8,2,28,38,21.0526315789474,10
"NCOA2",8,6,55,69,11.5942028985507,14
"OTX1",8,0,5,13,61.5384615384615,8
"PAK6",8,0,33,41,19.5121951219512,8
"PIBF1",8,2,39,49,16.3265306122449,10
"PIP4K2C",8,1,29,38,21.0526315789474,9
"PNKD",8,1,73,82,9.75609756097561,9
"PRKRA",8,2,44,54,14.8148148148148,10
"PTRF",8,1,43,52,15.3846153846154,9
"RANBP9",8,1,45,54,14.8148148148148,9
"RARA",8,3,34,45,17.7777777777778,11
"RBM26",8,7,39,54,14.8148148148148,15
"RBM26-AS1",8,7,39,54,14.8148148148148,15
"RN7SKP259",8,1,42,51,15.6862745098039,9
"RNU6-433P",8,0,31,39,20.5128205128205,8
"RNU6-653P",8,0,17,25,32,8
"RNU7",8,3,37,48,16.6666666666667,11
"ROPN1L",8,0,86,94,8.51063829787234,8
"ROPN1L-AS1",8,0,86,94,8.51063829787234,8
"RP11-102C16.3",8,0,21,29,27.5862068965517,8
"RP11-1275H24.1",8,0,18,26,30.7692307692308,8
"RP11-1275H24.2",8,0,18,26,30.7692307692308,8
"RP11-1275H24.3",8,0,18,26,30.7692307692308,8
"RP11-133K1.2",8,0,30,38,21.0526315789474,8
"RP11-175P13.3",8,2,41,51,15.6862745098039,10
"RP11-219E7.1",8,0,42,50,16,8
"RP11-245J9.4",8,3,88,99,8.08080808080808,11
"RP11-247A12.2",8,0,21,29,27.5862068965517,8
"RP11-247A12.8",8,0,21,29,27.5862068965517,8
"RP11-382J12.1",8,3,46,57,14.0350877192982,11
"RP11-385F7.1",8,2,58,68,11.7647058823529,10
"RP11-396C23.4",8,1,23,32,25,9
"RP11-47I22.2",8,1,81,90,8.88888888888889,9
"RP11-47I22.3",8,1,81,90,8.88888888888889,9
"RP11-646I6.5",8,2,39,49,16.3265306122449,10
"RP11-745C15.2",8,5,69,82,9.75609756097561,13
"RP11-809C9.2",8,1,50,59,13.5593220338983,9
"RP11-834C11.14",8,0,18,26,30.7692307692308,8
"RP11-857B24.5",8,10,44,62,12.9032258064516,18
"RP4-781K5.2",8,0,66,74,10.8108108108108,8
"RP5-940J5.3",8,3,50,61,13.1147540983607,11
"RPIA",8,2,60,70,11.4285714285714,10
"RPL14",8,3,44,55,14.5454545454545,11
"RSBN1L",8,3,76,87,9.19540229885057,11
"RSBN1L-AS1",8,3,76,87,9.19540229885057,11
"RTN4",8,0,27,35,22.8571428571429,8
"RTN4RL2",8,1,42,51,15.6862745098039,9
"SCARNA10",8,1,24,33,24.2424242424242,9
"SEC31A",8,3,19,30,26.6666666666667,11
"SEC61G",8,5,72,85,9.41176470588235,13
"SIM1",8,10,23,41,19.5121951219512,18
"SLAMF1",8,0,54,62,12.9032258064516,8
"SMNDC1",8,7,118,133,6.01503759398496,15
"SNAPC1",8,1,77,86,9.30232558139535,9
"SNORA1.1",8,3,72,83,9.63855421686747,11
"SNORA37",8,2,58,68,11.7647058823529,10
"SNORA53",8,4,47,59,13.5593220338983,12
"SNORD112.24",8,4,31,43,18.6046511627907,12
"SNORD126",8,0,39,47,17.0212765957447,8
"snoU13.75",8,7,69,84,9.52380952380952,15
"SPTBN1",8,0,12,20,40,8
"SRCAP",8,1,28,37,21.6216216216216,9
"STYXL1",8,0,30,38,21.0526315789474,8
"TAF5L",8,3,29,40,20,11
"TAPBPL",8,1,22,31,25.8064516129032,9
"THAP9",8,3,19,30,26.6666666666667,11
"THAP9-AS1",8,3,19,30,26.6666666666667,11
"TMEM246",8,6,82,96,8.33333333333333,14
"TNRC18",8,0,19,27,29.6296296296296,8
"TNS3",8,0,74,82,9.75609756097561,8
"TRAF1",8,1,61,70,11.4285714285714,9
"TRAK1",8,1,17,26,30.7692307692308,9
"TRAM1",8,3,46,57,14.0350877192982,11
"TRAPPC2P1",8,3,41,52,15.3846153846154,11
"TSFM",8,1,29,38,21.0526315789474,9
"TSHR",8,2,51,61,13.1147540983607,10
"UBE2Q1",8,1,43,52,15.3846153846154,9
"UBE2Q1-AS1",8,1,41,50,16,9
"UGGT1",8,2,39,49,16.3265306122449,10
"URB2",8,3,29,40,20,11
"USPL1",8,2,74,84,9.52380952380952,10
"VAMP1",8,1,31,40,20,9
"ZCWPW2",8,0,28,36,22.2222222222222,8
"ZMYND8",8,1,62,71,11.2676056338028,9
"ZNF155",8,5,95,108,7.40740740740741,13
"ZNF2",8,5,42,55,14.5454545454545,13
"ZNF345",8,7,96,111,7.20720720720721,15
"ZNF397",8,3,33,44,18.1818181818182,11
"ZNF470",8,2,71,81,9.87654320987654,10
"ZNF514",8,5,42,55,14.5454545454545,13
"ZNF527",8,4,50,62,12.9032258064516,12
"ZNF547",8,3,41,52,15.3846153846154,11
"ZNF548",8,2,20,30,26.6666666666667,10
"ZNF567",8,3,30,41,19.5121951219512,11
"ZNF583",8,4,81,93,8.60215053763441,12
"ZNF790",8,7,96,111,7.20720720720721,15
"ABT1",7,0,41,48,14.5833333333333,7
"AC000403.1",7,1,30,38,18.4210526315789,8
"AC005220.3",7,2,51,60,11.6666666666667,9
"AC006042.7",7,10,63,80,8.75,17
"AC009120.4",7,3,86,96,7.29166666666667,10
"AC012531.23",7,0,11,18,38.8888888888889,7
"AC019201.1",7,3,49,59,11.864406779661,10
"AC024940.1",7,2,33,42,16.6666666666667,9
"AC092669.1",7,0,18,25,28,7
"AC092811.1",7,0,16,23,30.4347826086957,7
"AC093110.3",7,0,10,17,41.1764705882353,7
"AC093388.3",7,0,32,39,17.9487179487179,7
"AC093415.2",7,0,19,26,26.9230769230769,7
"AC093818.1",7,0,8,15,46.6666666666667,7
"AC097495.2",7,0,32,39,17.9487179487179,7
"AC100791.2",7,0,20,27,25.9259259259259,7
"AC104134.2",7,2,76,85,8.23529411764706,9
"AC105053.3",7,0,31,38,18.4210526315789,7
"AC139149.1",7,0,14,21,33.3333333333333,7
"ACTG1",7,0,16,23,30.4347826086957,7
"ANAPC13",7,4,83,94,7.4468085106383,11
"ANKRD32",7,0,19,26,26.9230769230769,7
"ANKRD33B",7,0,64,71,9.85915492957746,7
"ANKRD33B-AS1",7,1,54,62,11.2903225806452,8
"ANKRD46",7,3,35,45,15.5555555555556,10
"APEX1",7,0,48,55,12.7272727272727,7
"ARHGAP9",7,2,16,25,28,9
"ATL1",7,0,16,23,30.4347826086957,7
"BCLAF1",7,1,11,19,36.8421052631579,8
"BRAT1",7,1,32,40,17.5,8
"C10orf91",7,1,40,48,14.5833333333333,8
"C12orf55",7,4,57,68,10.2941176470588,11
"C1orf112",7,0,34,41,17.0731707317073,7
"C20orf26",7,4,40,51,13.7254901960784,11
"C5orf51",7,1,35,43,16.2790697674419,8
"C5orf54",7,2,39,48,14.5833333333333,9
"C6orf100",7,2,37,46,15.2173913043478,9
"C6orf195",7,0,28,35,20,7
"C7orf65",7,0,82,89,7.86516853932584,7
"CARD6",7,1,62,70,10,8
"CBX4",7,0,16,23,30.4347826086957,7
"CCDC38",7,1,15,23,30.4347826086957,8
"CCDC59",7,6,60,73,9.58904109589041,13
"CCND2",7,2,44,53,13.2075471698113,9
"CCND2-AS1",7,2,44,53,13.2075471698113,9
"CCND2-AS2",7,2,44,53,13.2075471698113,9
"CDR2",7,2,43,52,13.4615384615385,9
"CEP290",7,0,18,25,28,7
"CEP63",7,4,83,94,7.4468085106383,11
"CEP70",7,2,55,64,10.9375,9
"CHIT1",7,0,34,41,17.0731707317073,7
"CHST11",7,2,38,47,14.8936170212766,9
"COMMD2",7,0,32,39,17.9487179487179,7
"COPS4",7,2,15,24,29.1666666666667,9
"CRNKL1",7,4,40,51,13.7254901960784,11
"CSDE1",7,3,53,63,11.1111111111111,10
"CTC-303L1.2",7,0,19,26,26.9230769230769,7
"CTD-2650P22.1",7,4,35,46,15.2173913043478,11
"CTDSPL",7,0,19,26,26.9230769230769,7
"DDX60",7,0,38,45,15.5555555555556,7
"DENND2D",7,0,49,56,12.5,7
"DIEXF",7,1,77,85,8.23529411764706,8
"DNAJB2",7,0,29,36,19.4444444444444,7
"DNAJC1",7,2,33,42,16.6666666666667,9
"DOCK4",7,2,44,53,13.2075471698113,9
"EAPP",7,2,37,46,15.2173913043478,9
"ECHDC1",7,3,28,38,18.4210526315789,10
"EEF1B2",7,4,83,94,7.4468085106383,11
"EFCAB12",7,0,33,40,17.5,7
"EML6",7,0,11,18,38.8888888888889,7
"EMX1",7,0,9,16,43.75,7
"ERCC1",7,0,12,19,36.8421052631579,7
"FAM214A",7,6,33,46,15.2173913043478,13
"FAM60A",7,2,35,44,15.9090909090909,9
"FGGY",7,1,87,95,7.36842105263158,8
"GAR1",7,3,37,47,14.8936170212766,10
"GCH1",7,2,39,48,14.5833333333333,9
"GIN1",7,7,65,79,8.86075949367089,14
"GLCCI1",7,10,63,80,8.75,17
"GMDS",7,0,19,26,26.9230769230769,7
"GMDS-AS1",7,0,19,26,26.9230769230769,7
"GPA33",7,1,29,37,18.9189189189189,8
"HCRT",7,1,23,31,22.5806451612903,8
"HDDC2",7,1,35,43,16.2790697674419,8
"HFE2",7,1,35,43,16.2790697674419,8
"HINT3",7,3,34,44,15.9090909090909,10
"HIPK2",7,1,58,66,10.6060606060606,8
"HIST1H1E",7,1,44,52,13.4615384615385,8
"HIST1H2AB",7,0,40,47,14.8936170212766,7
"HIST1H2AI",7,1,36,44,15.9090909090909,8
"HIST1H2AL",7,0,34,41,17.0731707317073,7
"HIST1H2BD",7,1,44,52,13.4615384615385,8
"HIST1H2BH",7,1,42,50,14,8
"HIST1H2BL",7,1,36,44,15.9090909090909,8
"HIST1H2BPS2",7,0,34,41,17.0731707317073,7
"HIST1H3I",7,0,34,41,17.0731707317073,7
"HIST1H4G",7,1,36,44,15.9090909090909,8
"HIST1H4J",7,1,47,55,12.7272727272727,8
"HIST1H4PS1",7,1,36,44,15.9090909090909,8
"HMGB2",7,4,42,53,13.2075471698113,11
"HNRNPK",7,7,68,82,8.53658536585366,14
"HOXA11",7,1,28,36,19.4444444444444,8
"HOXA11-AS",7,1,28,36,19.4444444444444,8
"HOXB-AS4",7,2,34,43,16.2790697674419,9
"HOXB9",7,2,34,43,16.2790697674419,9
"HOXC12",7,0,11,18,38.8888888888889,7
"HOXC5",7,0,22,29,24.1379310344828,7
"HOXD4",7,0,18,25,28,7
"HUS1",7,7,138,152,4.60526315789474,14
"IRF4",7,2,50,59,11.864406779661,9
"ISOC2",7,0,20,27,25.9259259259259,7
"JAK1",7,1,30,38,18.4210526315789,8
"KBTBD8",7,3,59,69,10.1449275362319,10
"KCNH4",7,1,23,31,22.5806451612903,8
"KCTD12",7,1,30,38,18.4210526315789,8
"KIAA0825",7,0,19,26,26.9230769230769,7
"KIAA1551",7,2,39,48,14.5833333333333,9
"KRCC1",7,0,65,72,9.72222222222222,7
"LAMB3",7,2,73,82,8.53658536585366,9
"LARS2-AS1",7,2,28,37,18.9189189189189,9
"LDLRAD4",7,1,52,60,11.6666666666667,8
"LINC01116",7,0,10,17,41.1764705882353,7
"LINC01117",7,0,10,17,41.1764705882353,7
"LTA4H",7,2,43,52,13.4615384615385,9
"MAP4K5",7,0,16,23,30.4347826086957,7
"MAPK6",7,4,35,46,15.2173913043478,11
"MAST4",7,1,25,33,21.2121212121212,8
"MAST4-AS1",7,1,18,26,26.9230769230769,8
"MBNL1-AS1",7,2,39,48,14.5833333333333,9
"MDN1",7,0,31,38,18.4210526315789,7
"MEIS1",7,2,25,34,20.5882352941176,9
"MEIS1-AS2",7,0,18,25,28,7
"METAP1D",7,0,13,20,35,7
"METTL18",7,0,34,41,17.0731707317073,7
"METTL25",7,6,60,73,9.58904109589041,13
"MIR148A",7,0,13,20,35,7
"MIR26A2",7,1,15,23,30.4347826086957,8
"MIR3185",7,0,22,29,24.1379310344828,7
"MIR615",7,0,22,29,24.1379310344828,7
"MON2",7,5,60,72,9.72222222222222,12
"MRPL3",7,1,37,45,15.5555555555556,8
"MRRF",7,1,15,23,30.4347826086957,8
"MTDH",7,5,63,75,9.33333333333333,12
"MTHFD2",7,0,51,58,12.0689655172414,7
"MYLPF",7,2,29,38,18.4210526315789,9
"NAA15",7,5,49,61,11.4754098360656,12
"NABP2",7,0,33,40,17.5,7
"NAPB",7,5,65,77,9.09090909090909,12
"NCOA3",7,1,40,48,14.5833333333333,8
"NDUFC1",7,5,49,61,11.4754098360656,12
"NEK5",7,0,22,29,24.1379310344828,7
"NEUROG2",7,1,22,30,23.3333333333333,8
"NFE2L3",7,0,27,34,20.5882352941176,7
"NKX6",7,3,14,24,29.1666666666667,10
"NRAS",7,3,43,53,13.2075471698113,10
"ORMDL3",7,0,13,20,35,7
"OSGEP",7,0,40,47,14.8936170212766,7
"PAQR3",7,2,24,33,21.2121212121212,9
"PDK1",7,0,8,15,46.6666666666667,7
"PF4V1",7,1,28,36,19.4444444444444,8
"PHTF2",7,1,64,72,9.72222222222222,8
"PMPCB",7,3,44,54,12.962962962963,10
"PNP",7,0,34,41,17.0731707317073,7
"POLR1A",7,0,40,47,14.8936170212766,7
"POLR3G",7,5,52,64,10.9375,12
"POU3F2",7,2,22,31,22.5806451612903,9
"PPIP5K2",7,7,65,79,8.86075949367089,14
"PPM1N",7,0,13,20,35,7
"PRAC1",7,0,22,29,24.1379310344828,7
"PRAC2",7,0,22,29,24.1379310344828,7
"PRPF39",7,8,35,50,14,15
"PSMD7",7,3,86,96,7.29166666666667,10
"PSPC1",7,4,34,45,15.5555555555556,11
"PTCD3",7,0,40,47,14.8936170212766,7
"PTPN12",7,3,65,75,9.33333333333333,10
"PTPRN",7,0,34,41,17.0731707317073,7
"RAB43",7,0,29,36,19.4444444444444,7
"RAPGEFL1",7,1,25,33,21.2121212121212,8
"RASA1",7,5,69,81,8.64197530864197,12
"RBM18",7,1,15,23,30.4347826086957,8
"RBM8A",7,0,35,42,16.6666666666667,7
"RFXAP",7,2,35,44,15.9090909090909,9
"RHO",7,0,24,31,22.5806451612903,7
"RHOG",7,2,50,59,11.864406779661,9
"RIPK2",7,4,33,44,15.9090909090909,11
"RMI1",7,7,68,82,8.53658536585366,14
"RN7SL391P",7,1,29,37,18.9189189189189,8
"RNA5SP382",7,0,33,40,17.5,7
"RNF41",7,0,32,39,17.9487179487179,7
"RNU1-27P",7,2,37,46,15.2173913043478,9
"RNU2-6P",7,1,57,65,10.7692307692308,8
"RNU6-1083P",7,0,10,17,41.1764705882353,7
"RNU6-398P",7,1,14,22,31.8181818181818,8
"RNU6-549P",7,0,17,24,29.1666666666667,7
"RNU6-950P",7,0,7,14,50,7
"RNU7-26P",7,1,34,42,16.6666666666667,8
"RP11-129J12.2",7,2,9,18,38.8888888888889,9
"RP11-175P13.2",7,6,53,66,10.6060606060606,13
"RP11-199F11.2",7,0,26,33,21.2121212121212,7
"RP11-21M24.2",7,2,43,52,13.4615384615385,9
"RP11-284M14.1",7,5,63,75,9.33333333333333,12
"RP11-315I20.1",7,0,35,42,16.6666666666667,7
"RP11-350N15.5",7,1,86,94,7.4468085106383,8
"RP11-353N14.2",7,0,20,27,25.9259259259259,7
"RP11-353N14.3",7,0,16,23,30.4347826086957,7
"RP11-37B2.1",7,4,33,44,15.9090909090909,11
"RP11-402J6.1",7,1,22,30,23.3333333333333,8
"RP11-571M6.17",7,0,10,17,41.1764705882353,7
"RP11-602N24.3",7,3,37,47,14.8936170212766,10
"RP11-638I2.4",7,0,42,49,14.2857142857143,7
"RP11-66D17.5",7,2,48,57,12.280701754386,9
"RP11-671J11.6",7,2,37,46,15.2173913043478,9
"RP11-671J11.7",7,2,37,46,15.2173913043478,9
"RP11-712B9.2",7,2,35,44,15.9090909090909,9
"RP11-730K11.1",7,0,72,79,8.86075949367089,7
"RP11-794M8.1",7,1,52,60,11.6666666666667,8
"RP11-798M19.3",7,5,47,59,11.864406779661,12
"RP11-887P2.5",7,0,14,21,33.3333333333333,7
"RP13-766D20.1",7,0,14,21,33.3333333333333,7
"RP13-766D20.2",7,0,16,23,30.4347826086957,7
"RP4-761J14.8",7,3,34,44,15.9090909090909,10
"RPL28",7,1,35,43,16.2790697674419,8
"RPL37",7,2,67,76,9.21052631578947,9
"RQCD1",7,0,49,56,12.5,7
"RTN2",7,0,13,20,35,7
"SAP30L",7,3,55,65,10.7692307692308,10
"SAP30L-AS1",7,3,55,65,10.7692307692308,10
"SATB2",7,1,9,17,41.1764705882353,8
"SCARNA16.4",7,6,43,56,12.5,13
"SERPINB1",7,3,40,50,14,10
"SHISA7",7,0,20,27,25.9259259259259,7
"SLC25A12",7,0,13,20,35,7
"SLC25A13",7,3,15,25,28,10
"SLC41A2",7,0,37,44,15.9090909090909,7
"SNORA79",7,3,35,45,15.5555555555556,10
"snoU13.129",7,1,55,63,11.1111111111111,8
"SOCS2",7,0,30,37,18.9189189189189,7
"SOCS2-AS1",7,0,30,37,18.9189189189189,7
"SORL1",7,0,72,79,8.86075949367089,7
"SRP14",7,0,30,37,18.9189189189189,7
"SRP14-AS1",7,0,30,37,18.9189189189189,7
"SSPN",7,1,33,41,17.0731707317073,8
"SYCP2L",7,0,13,20,35,7
"TBC1D10B",7,2,29,38,18.4210526315789,9
"TBR1",7,0,3,10,70,7
"TBXAS1",7,1,58,66,10.6060606060606,8
"TEP1",7,0,33,40,17.5,7
"TFB1M",7,2,45,54,12.962962962963,9
"TGOLN2",7,1,24,32,21.875,8
"TM7SF3",7,3,44,54,12.962962962963,10
"TM9SF1",7,2,56,65,10.7692307692308,9
"TMEM14E",7,1,35,43,16.2790697674419,8
"TMEM194B",7,0,32,39,17.9487179487179,7
"TMEM238",7,1,35,43,16.2790697674419,8
"TMEM60",7,1,64,72,9.72222222222222,8
"TMEM78",7,0,24,31,22.5806451612903,7
"TMF1",7,1,34,42,16.6666666666667,8
"TMTC3",7,0,18,25,28,7
"TNFRSF1A",7,1,29,37,18.9189189189189,8
"TOP1",7,1,49,57,12.280701754386,8
"TOP2A",7,2,27,36,19.4444444444444,9
"TRAPPC8",7,3,43,53,13.2075471698113,10
"TRIM33",7,5,37,49,14.2857142857143,12
"TSPAN31",7,1,24,32,21.875,8
"TTC1",7,2,52,61,11.4754098360656,9
"TTK",7,5,59,71,9.85915492957746,12
"TUBA4A",7,0,29,36,19.4444444444444,7
"TUBA4B",7,0,29,36,19.4444444444444,7
"UBP1",7,5,45,57,12.280701754386,12
"UHRF1BP1L",7,6,53,66,10.6060606060606,13
"USP37",7,0,49,56,12.5,7
"USP38",7,5,63,75,9.33333333333333,12
"WHSC1L1",7,1,86,94,7.4468085106383,8
"WRNIP1",7,0,13,20,35,7
"XXYLT1",7,2,35,44,15.9090909090909,9
"Y_RNA.28",7,2,52,61,11.4754098360656,9
"YOD1",7,0,58,65,10.7692307692308,7
"YY1",7,0,42,49,14.2857142857143,7
"ZDHHC5",7,0,51,58,12.0689655172414,7
"ZKSCAN8",7,1,26,34,20.5882352941176,8
"ZNF177",7,2,21,30,23.3333333333333,9
"ZNF217",7,1,59,67,10.4477611940298,8
"ZNF24",7,2,30,39,17.9487179487179,9
"ZNF277",7,2,44,53,13.2075471698113,9
"ZNF559",7,2,21,30,23.3333333333333,9
"ZNF559-ZNF177",7,2,21,30,23.3333333333333,9
"ZNF620",7,2,19,28,25,9
"ZPLD1",7,2,40,49,14.2857142857143,9
"ABLIM1",6,0,20,26,23.0769230769231,6
"AC004854.4",6,1,30,37,16.2162162162162,7
"AC010170.1",6,0,19,25,24,6
"AC021078.1",6,0,14,20,30,6
"AC021188.4",6,3,78,87,6.89655172413793,9
"AC021860.1",6,0,44,50,12,6
"AC067968.3",6,3,54,63,9.52380952380952,9
"AC078883.4",6,0,20,26,23.0769230769231,6
"AC093391.2",6,0,18,24,25,6
"AC107993.1",6,1,24,31,19.3548387096774,7
"AC114803.3",6,0,19,25,24,6
"ACBD3",6,1,13,20,30,7
"ACYP2",6,0,24,30,20,6
"ADM",6,0,32,38,15.7894736842105,6
"AF124730.4",6,2,44,52,11.5384615384615,8
"AFTPH",6,0,38,44,13.6363636363636,6
"AGAP2-AS1",6,1,12,19,31.5789473684211,7
"AKR1D1P1",6,1,42,49,12.2448979591837,7
"AL096677.1",6,3,50,59,10.1694915254237,9
"ALG12",6,0,23,29,20.6896551724138,6
"AMHR2",6,0,31,37,16.2162162162162,6
"AMPD3",6,0,32,38,15.7894736842105,6
"ANAPC15",6,0,20,26,23.0769230769231,6
"ANGPT2",6,0,66,72,8.33333333333333,6
"ANKZF1",6,0,25,31,19.3548387096774,6
"AP2S1",6,0,9,15,40,6
"AQR",6,2,37,45,13.3333333333333,8
"ARF5",6,0,17,23,26.0869565217391,6
"ARFIP2",6,1,56,63,9.52380952380952,7
"ARIH1",6,0,27,33,18.1818181818182,6
"ASAP1",6,4,79,89,6.74157303370786,10
"ATG9A",6,0,26,32,18.75,6
"ATP13A1",6,2,38,46,13.0434782608696,8
"ATP13A4",6,3,42,51,11.7647058823529,9
"ATXN1",6,2,58,66,9.09090909090909,8
"AUH",6,3,41,50,12,9
"BCL2",6,0,47,53,11.3207547169811,6
"BEAN1",6,4,53,63,9.52380952380952,10
"BLOC1S5",6,3,55,64,9.375,9
