"","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","percent_hyper","DM"
"TMEM243",5,2,29,36,13.8888888888889,7
"TMEM55B",5,0,33,38,13.1578947368421,5
"TMEM63A",5,0,12,17,29.4117647058824,5
"TMEM79",5,0,15,20,25,5
"TMEM86B",5,0,25,30,16.6666666666667,5
"TMEM88",5,0,24,29,17.2413793103448,5
"TNFSF12",5,0,17,22,22.7272727272727,5
"TNFSF12-TNFSF13",5,0,17,22,22.7272727272727,5
"TOPBP1",5,4,34,43,11.6279069767442,9
"TOR1AIP1",5,2,12,19,26.3157894736842,7
"TP53",5,0,15,20,25,5
"TPRG1",5,0,48,53,9.43396226415094,5
"TRAPPC3L",5,3,41,49,10.2040816326531,8
"TRIB2",5,3,64,72,6.94444444444444,8
"TTC17",5,3,29,37,13.5135135135135,8
"TTC37",5,1,33,39,12.8205128205128,6
"TXNL1",5,3,28,36,13.8888888888889,8
"TYW5",5,3,46,54,9.25925925925926,8
"U3.46",5,0,14,19,26.3157894736842,5
"U3.70",5,0,33,38,13.1578947368421,5
"U3.87",5,6,34,45,11.1111111111111,11
"UBAP2L",5,0,22,27,18.5185185185185,5
"UBE2L6",5,0,17,22,22.7272727272727,5
"UBE3D",5,0,31,36,13.8888888888889,5
"UCHL3",5,1,34,40,12.5,6
"UNG",5,1,41,47,10.6382978723404,6
"UPB1",5,0,18,23,21.7391304347826,5
"UPP2",5,1,22,28,17.8571428571429,6
"USP48",5,1,30,36,13.8888888888889,6
"UTP3",5,1,35,41,12.1951219512195,6
"VCPKMT",5,1,48,54,9.25925925925926,6
"VEZT",5,1,19,25,20,6
"VIM",5,1,40,46,10.8695652173913,6
"VIMP",5,3,41,49,10.2040816326531,8
"VIPAS39",5,0,27,32,15.625,5
"VOPP1",5,3,29,37,13.5135135135135,8
"VWF",5,0,26,31,16.1290322580645,5
"WARS",5,0,27,32,15.625,5
"WBP4",5,0,11,16,31.25,5
"WDFY2",5,0,21,26,19.2307692307692,5
"WDR59",5,2,35,42,11.9047619047619,7
"WDR7",5,3,28,36,13.8888888888889,8
"WDR74",5,0,19,24,20.8333333333333,5
"WDR77",5,1,30,36,13.8888888888889,6
"XXYLT1-AS1",5,2,35,42,11.9047619047619,7
"Y_RNA.157",5,2,29,36,13.8888888888889,7
"Y_RNA.592",5,0,21,26,19.2307692307692,5
"Y_RNA.807",5,3,44,52,9.61538461538462,8
"Z97352.1",5,0,24,29,17.2413793103448,5
"ZBTB11",5,2,21,28,17.8571428571429,7
"ZBTB11-AS1",5,2,21,28,17.8571428571429,7
"ZBTB39",5,0,26,31,16.1290322580645,5
"ZNF184",5,0,12,17,29.4117647058824,5
"ZNF22",5,4,48,57,8.7719298245614,9
"ZNF230",5,2,21,28,17.8571428571429,7
"ZNF235",5,4,54,63,7.93650793650794,9
"ZNF329",5,3,37,45,11.1111111111111,8
"ZNF350",5,3,49,57,8.7719298245614,8
"ZNF384",5,3,27,35,14.2857142857143,8
"ZNF487",5,1,22,28,17.8571428571429,6
"ZNF524",5,0,23,28,17.8571428571429,5
"ZNF550",5,2,18,25,20,7
"ZNF575",5,0,23,28,17.8571428571429,5
"ZNF646",5,0,35,40,12.5,5
"ZNF688",5,0,24,29,17.2413793103448,5
"ZNF689",5,0,20,25,20,5
"ZNF785",5,0,24,29,17.2413793103448,5
"ZNRF1",5,2,35,42,11.9047619047619,7
"A2ML1",4,0,5,9,44.4444444444444,4
"A2ML1-AS2",4,0,5,9,44.4444444444444,4
"ABCF1",4,0,15,19,21.0526315789474,4
"AC002117.1",4,0,14,18,22.2222222222222,4
"AC002454.1",4,3,28,35,11.4285714285714,7
"AC003986.6",4,0,4,8,50,4
"AC005037.3",4,0,26,30,13.3333333333333,4
"AC006486.1",4,0,36,40,10,4
"AC007163.6",4,2,28,34,11.7647058823529,6
"AC007246.3",4,1,37,42,9.52380952380952,5
"AC007421.1",4,0,7,11,36.3636363636364,4
"AC008278.2",4,1,22,27,14.8148148148148,5
"AC008949.1",4,0,15,19,21.0526315789474,4
"AC009121.1",4,2,34,40,10,6
"AC009133.15",4,0,20,24,16.6666666666667,4
"AC009303.1",4,0,15,19,21.0526315789474,4
"AC009677.1",4,3,60,67,5.97014925373134,7
"AC009961.3",4,4,32,40,10,8
"AC010295.1",4,0,21,25,16,4
"AC010761.8",4,0,24,28,14.2857142857143,4
"AC012358.8",4,1,21,26,15.3846153846154,5
"AC013733.3",4,0,9,13,30.7692307692308,4
"AC018755.2",4,0,34,38,10.5263157894737,4
"AC022210.2",4,2,45,51,7.84313725490196,6
"AC022431.2",4,2,55,61,6.55737704918033,6
"AC025165.8",4,1,22,27,14.8148148148148,5
"AC025171.1",4,0,8,12,33.3333333333333,4
"AC026956.1",4,0,19,23,17.3913043478261,4
"AC072062.1",4,3,69,76,5.26315789473684,7
"AC074286.1",4,1,10,15,26.6666666666667,5
"AC079305.10",4,2,42,48,8.33333333333333,6
"AC079610.2",4,10,117,131,3.05343511450382,14
"AC092171.4",4,0,24,28,14.2857142857143,4
"AC092295.4",4,1,13,18,22.2222222222222,5
"AC103563.8",4,1,7,12,33.3333333333333,5
"AC104695.3",4,1,33,38,10.5263157894737,5
"AC105760.3",4,2,37,43,9.30232558139535,6
"AC106782.20",4,0,7,11,36.3636363636364,4
"AC108004.3",4,0,39,43,9.30232558139535,4
"AC110298.1",4,0,7,11,36.3636363636364,4
"AC116366.6",4,0,18,22,18.1818181818182,4
"AC116533.1",4,2,40,46,8.69565217391304,6
"ACAD11",4,2,43,49,8.16326530612245,6
"ACAP2",4,1,12,17,23.5294117647059,5
"ACD",4,0,27,31,12.9032258064516,4
"ACIN1",4,1,23,28,14.2857142857143,5
"ACTB",4,0,19,23,17.3913043478261,4
"ACTG2",4,1,34,39,10.2564102564103,5
"ACTR3B",4,3,33,40,10,7
"ACVR1",4,1,21,26,15.3846153846154,5
"ACYP1",4,0,27,31,12.9032258064516,4
"ADAM10",4,1,61,66,6.06060606060606,5
"ADAMTS4",4,0,12,16,25,4
"ADAMTSL4",4,2,28,34,11.7647058823529,6
"ADAMTSL4-AS1",4,2,28,34,11.7647058823529,6
"ADAR",4,1,11,16,25,5
"ADPGK",4,0,21,25,16,4
"ADPGK-AS1",4,0,21,25,16,4
"ADRB1",4,0,15,19,21.0526315789474,4
"ADRB2",4,1,26,31,12.9032258064516,5
"AEBP1",4,2,28,34,11.7647058823529,6
"AF213884.3",4,1,29,34,11.7647058823529,5
"AFAP1L1",4,0,12,16,25,4
"AFF1",4,1,36,41,9.75609756097561,5
"AGBL3",4,0,32,36,11.1111111111111,4
"AGFG1",4,5,53,62,6.45161290322581,9
"AGPS",4,1,10,15,26.6666666666667,5
"AHCTF1",4,3,46,53,7.54716981132075,7
"AIMP1",4,2,37,43,9.30232558139535,6
"AK1",4,0,6,10,40,4
"AKR1A1",4,0,22,26,15.3846153846154,4
"AL079342.1",4,0,36,40,10,4
"AL133410.1",4,0,6,10,40,4
"AL136160.1",4,2,17,23,17.3913043478261,6
"AL138696.1",4,1,12,17,23.5294117647059,5
"AL158151.1",4,0,19,23,17.3913043478261,4
"AL161790.1",4,0,0,4,100,4
"AL356356.1",4,2,28,34,11.7647058823529,6
"AL357060.1",4,0,21,25,16,4
"AL513547.1",4,1,19,24,16.6666666666667,5
"ALAD",4,1,22,27,14.8148148148148,5
"ALCAM",4,1,30,35,11.4285714285714,5
"ALKBH1",4,0,30,34,11.7647058823529,4
"ALKBH2",4,1,37,42,9.52380952380952,5
"ALMS1",4,0,12,16,25,4
"ANGEL2",4,0,16,20,20,4
"ANKH",4,8,73,85,4.70588235294118,12
"ANKIB1",4,0,18,22,18.1818181818182,4
"ANKRD17",4,1,29,34,11.7647058823529,5
"ANKRD34A",4,0,24,28,14.2857142857143,4
"ANKRD44",4,0,56,60,6.66666666666667,4
"ANKRD6",4,0,21,25,16,4
"ANTXR2",4,1,16,21,19.047619047619,5
"ANXA2R",4,0,8,12,33.3333333333333,4
"ANXA4",4,0,18,22,18.1818181818182,4
"ANXA6",4,0,49,53,7.54716981132075,4
"AP003041.2",4,3,48,55,7.27272727272727,7
"AP006216.10",4,1,41,46,8.69565217391304,5
"AP006216.11",4,1,41,46,8.69565217391304,5
"AP1AR",4,2,32,38,10.5263157894737,6
"AP5M1",4,1,45,50,8,5
"APH1B",4,2,27,33,12.1212121212121,6
"APLP2",4,3,48,55,7.27272727272727,7
"APOA1",4,1,22,27,14.8148148148148,5
"APOA5",4,1,36,41,9.75609756097561,5
"APOD",4,0,2,6,66.6666666666667,4
"ARAP1",4,0,27,31,12.9032258064516,4
"ARFGAP2",4,0,18,22,18.1818181818182,4
"ARHGAP31",4,1,23,28,14.2857142857143,5
"ARHGEF25",4,1,22,27,14.8148148148148,5
"ARID5B",4,2,42,48,8.33333333333333,6
"ARL6",4,4,34,42,9.52380952380952,8
"ARMC5",4,2,34,40,10,6
"ARMC6",4,0,10,14,28.5714285714286,4
"ARNTL",4,1,16,21,19.047619047619,5
"ARPC2",4,0,25,29,13.7931034482759,4
"ARSK",4,1,25,30,13.3333333333333,5
"ASH1L",4,0,30,34,11.7647058823529,4
"ASPRV1",4,1,30,35,11.4285714285714,5
"ASPSCR1",4,0,3,7,57.1428571428571,4
"ASUN",4,0,4,8,50,4
"ATAD1",4,0,21,25,16,4
"ATG16L1",4,1,42,47,8.51063829787234,5
"ATG4C",4,2,13,19,21.0526315789474,6
"ATG5",4,0,15,19,21.0526315789474,4
"ATOX1",4,1,58,63,6.34920634920635,5
"ATP11B",4,3,19,26,15.3846153846154,7
"ATP1A1",4,1,45,50,8,5
"ATP2B1",4,1,37,42,9.52380952380952,5
"ATP5J",4,3,48,55,7.27272727272727,7
"ATXN7L1",4,0,22,26,15.3846153846154,4
"B4GALT3",4,0,4,8,50,4
"BACH1-AS1",4,0,22,26,15.3846153846154,4
"BACH1-IT2",4,0,22,26,15.3846153846154,4
"BAIAP2L2",4,0,9,13,30.7692307692308,4
"BARD1",4,3,69,76,5.26315789473684,7
"BATF",4,0,19,23,17.3913043478261,4
"BAZ2A",4,0,23,27,14.8148148148148,4
"BBX",4,1,19,24,16.6666666666667,5
"BCAN",4,2,23,29,13.7931034482759,6
"BCCIP",4,4,48,56,7.14285714285714,8
"BCL11A",4,0,5,9,44.4444444444444,4
"BCL6B",4,0,17,21,19.047619047619,4
"BCL7C",4,0,7,11,36.3636363636364,4
"BDP1",4,3,31,38,10.5263157894737,7
"BFSP1",4,2,32,38,10.5263157894737,6
"BIVM",4,3,44,51,7.84313725490196,7
"BIVM-ERCC5",4,3,43,50,8,7
"BLOC1S2",4,0,20,24,16.6666666666667,4
"BLOC1S4",4,0,52,56,7.14285714285714,4
"BMP10",4,0,10,14,28.5714285714286,4
"BMP2K",4,0,15,19,21.0526315789474,4
"BNIP3",4,4,55,63,6.34920634920635,8
"BPGM",4,0,33,37,10.8108108108108,4
"BRD7",4,0,86,90,4.44444444444444,4
"BRICD5",4,0,4,8,50,4
"BTBD1",4,3,32,39,10.2564102564103,7
"BTBD18",4,0,25,29,13.7931034482759,4
"BTBD2",4,0,12,16,25,4
"BTF3",4,0,25,29,13.7931034482759,4
"BUB3",4,2,32,38,10.5263157894737,6
"BUD13",4,1,41,46,8.69565217391304,5
"BZW1",4,2,28,34,11.7647058823529,6
"C11orf49",4,1,9,14,28.5714285714286,5
"C11orf52",4,1,41,46,8.69565217391304,5
"C12orf10",4,1,20,25,16,5
"C12orf4",4,0,18,22,18.1818181818182,4
"C12orf45",4,0,18,22,18.1818181818182,4
"C12orf5",4,0,25,29,13.7931034482759,4
"C12orf60",4,5,47,56,7.14285714285714,9
"C12orf61",4,3,32,39,10.2564102564103,7
"C15orf52",4,0,15,19,21.0526315789474,4
"C16orf93",4,1,12,17,23.5294117647059,5
"C17orf107",4,0,17,21,19.047619047619,4
"C17orf97",4,0,38,42,9.52380952380952,4
"C18orf21",4,2,21,27,14.8148148148148,6
"C19orf60",4,0,16,20,20,4
"C1orf122",4,1,12,17,23.5294117647059,5
"C1QBP",4,0,12,16,25,4
"C20orf195",4,0,20,24,16.6666666666667,4
"C21orf128",4,2,17,23,17.3913043478261,6
"C3orf72",4,0,24,28,14.2857142857143,4
"C4orf21",4,0,25,29,13.7931034482759,4
"C4orf33",4,3,55,62,6.45161290322581,7
"C4orf36",4,1,36,41,9.75609756097561,5
"C5orf66",4,1,13,18,22.2222222222222,5
"C6orf120",4,1,19,24,16.6666666666667,5
"C6orf52",4,1,32,37,10.8108108108108,5
"C7orf73",4,1,45,50,8,5
"C7orf76",4,0,2,6,66.6666666666667,4
"C8orf12",4,0,29,33,12.1212121212121,4
"C9orf3",4,0,20,24,16.6666666666667,4
"C9orf43",4,1,23,28,14.2857142857143,5
"CA14",4,1,30,35,11.4285714285714,5
"CACNA1G",4,1,33,38,10.5263157894737,5
"CACNA1G-AS1",4,1,33,38,10.5263157894737,5
"CAPN11",4,2,34,40,10,6
"CAPN7",4,1,18,23,17.3913043478261,5
"CBX1",4,0,10,14,28.5714285714286,4
"CCDC109B",4,1,18,23,17.3913043478261,5
"CCDC147",4,3,48,55,7.27272727272727,7
"CCDC147-AS1",4,3,48,55,7.27272727272727,7
"CCDC88A",4,2,26,32,12.5,6
"CCT5",4,2,66,72,5.55555555555556,6
"CCT6B",4,2,26,32,12.5,6
"CD3EAP",4,0,7,11,36.3636363636364,4
"CD5",4,2,35,41,9.75609756097561,6
"CD58",4,1,35,40,10,5
"CDC25A",4,0,12,16,25,4
"CDC26",4,2,17,23,17.3913043478261,6
"CDCA3",4,3,21,28,14.2857142857143,7
"CDHR3",4,0,22,26,15.3846153846154,4
"CDK6",4,3,28,35,11.4285714285714,7
"CDKN1A",4,1,10,15,26.6666666666667,5
"CDKN2D",4,0,24,28,14.2857142857143,4
"CDNF",4,2,53,59,6.77966101694915,6
"CEACAM18",4,0,27,31,12.9032258064516,4
"CELF3",4,1,45,50,8,5
"CENPK",4,1,42,47,8.51063829787234,5
"CEP128",4,2,28,34,11.7647058823529,6
"CEPT1",4,0,21,25,16,4
"CERKL",4,0,9,13,30.7692307692308,4
"CERS6",4,0,37,41,9.75609756097561,4
"CHCHD2",4,2,27,33,12.1212121212121,6
"CHCHD7",4,4,89,97,4.12371134020619,8
"CHD3",4,0,19,23,17.3913043478261,4
"CHRM3-AS1",4,0,22,26,15.3846153846154,4
"CHRNE",4,0,17,21,19.047619047619,4
"CHTOP",4,0,23,27,14.8148148148148,4
"CIAO1",4,3,53,60,6.66666666666667,7
"CKAP2",4,0,8,12,33.3333333333333,4
"CLCN3",4,0,26,30,13.3333333333333,4
"CLDN7",4,0,26,30,13.3333333333333,4
"CNEP1R1",4,0,58,62,6.45161290322581,4
"CNGB1",4,0,14,18,22.2222222222222,4
"CNNM2",4,0,33,37,10.8108108108108,4
"CNOT8",4,2,48,54,7.40740740740741,6
"COG5",4,2,21,27,14.8148148148148,6
"COL6A4P1",4,1,18,23,17.3913043478261,5
"COPB2",4,0,18,22,18.1818181818182,4
"COX6B2",4,0,12,16,25,4
"COX7C",4,6,85,95,4.21052631578947,10
"CPB2-AS1",4,0,32,36,11.1111111111111,4
"CPN2",4,0,12,16,25,4
"CREB3",4,0,15,19,21.0526315789474,4
"CREB3L4",4,0,26,30,13.3333333333333,4
"CRLF1",4,0,16,20,20,4
"CROT",4,1,15,20,20,5
"CRTC2",4,0,26,30,13.3333333333333,4
"CRTC3",4,0,43,47,8.51063829787234,4
"CRYAB",4,1,41,46,8.69565217391304,5
"CSGALNACT1",4,2,50,56,7.14285714285714,6
"CTA-212D2.2",4,1,11,16,25,5
"CTA-276O3.4",4,2,30,36,11.1111111111111,6
"CTB-40H15.4",4,8,73,85,4.70588235294118,12
"CTB-60E11.9",4,0,13,17,23.5294117647059,4
"CTB-79E8.2",4,0,12,16,25,4
"CTC-308K20.1",4,0,21,25,16,4
"CTC-308K20.2",4,0,21,25,16,4
"CTC-436P18.1",4,1,14,19,21.0526315789474,5
"CTC-487M23.8",4,5,71,80,5,9
"CTC-512J12.4",4,2,64,70,5.71428571428571,6
"CTD-2001C12.1",4,1,29,34,11.7647058823529,5
"CTD-2020K17.1",4,0,28,32,12.5,4
"CTD-2020K17.3",4,0,24,28,14.2857142857143,4
"CTD-2035E11.4",4,0,8,12,33.3333333333333,4
"CTD-2132N18.3",4,1,19,24,16.6666666666667,5
"CTD-2256P15.1",4,2,66,72,5.55555555555556,6
"CTD-2260A17.2",4,0,21,25,16,4
"CTD-2284J15.1",4,3,22,29,13.7931034482759,7
"CTD-2288O8.1",4,2,34,40,10,6
"CTD-2368P22.1",4,1,15,20,20,5
"CTD-2537I9.16",4,0,18,22,18.1818181818182,4
"CTD-2545G14.7",4,0,19,23,17.3913043478261,4
"CTD-3073N11.5",4,0,23,27,14.8148148148148,4
"CTDNEP1",4,0,21,25,16,4
"CTF1",4,0,7,11,36.3636363636364,4
"CTNNA1",4,0,20,24,16.6666666666667,4
"CUL1",4,1,33,38,10.5263157894737,5
"CWC22",4,2,26,32,12.5,6
"CWF19L2",4,0,32,36,11.1111111111111,4
"CXCL1",4,0,12,16,25,4
"CXCR6",4,0,21,25,16,4
"CYB561A3",4,1,29,34,11.7647058823529,5
"CYB561D2",4,0,24,28,14.2857142857143,4
"CYLD",4,0,54,58,6.89655172413793,4
"DAAM1",4,1,42,47,8.51063829787234,5
"DAB2",4,0,27,31,12.9032258064516,4
"DCLK3",4,1,31,36,11.1111111111111,5
"DCTD",4,2,29,35,11.4285714285714,6
"DCUN1D3",4,1,12,17,23.5294117647059,5
"DDX20",4,1,39,44,9.09090909090909,5
"DDX39A",4,0,14,18,22.2222222222222,4
"DDX6",4,0,17,21,19.047619047619,4
"DENND4B",4,0,28,32,12.5,4
"DEPDC5",4,1,16,21,19.047619047619,5
"DESI2",4,0,21,25,16,4
"DGKA",4,0,11,15,26.6666666666667,4
"DLEU7-AS1",4,2,21,27,14.8148148148148,6
"DLG2",4,2,27,33,12.1212121212121,6
"DLGAP1-AS1",4,1,34,39,10.2564102564103,5
"DMKN",4,2,35,41,9.75609756097561,6
"DMXL2",4,0,4,8,50,4
"DNAJC10",4,5,40,49,8.16326530612245,9
"DNAJC2",4,2,30,36,11.1111111111111,6
"DNASE1L2",4,0,4,8,50,4
"DOCK10",4,1,30,35,11.4285714285714,5
"DOCK8",4,1,23,28,14.2857142857143,5
"DPH6",4,5,33,42,9.52380952380952,9
"DPH6-AS1",4,5,33,42,9.52380952380952,9
"DRAM2",4,0,21,25,16,4
"DSTN",4,2,32,38,10.5263157894737,6
"DTX1",4,0,15,19,21.0526315789474,4
"DTX3",4,1,22,27,14.8148148148148,5
"DUS4L",4,2,21,27,14.8148148148148,6
"DUSP12",4,0,15,19,21.0526315789474,4
"DUSP19",4,0,19,23,17.3913043478261,4
"DUT",4,0,11,15,26.6666666666667,4
"DVL2",4,0,19,23,17.3913043478261,4
"DYM",4,0,22,26,15.3846153846154,4
"DYNC1H1",4,0,16,20,20,4
"DYNC1LI2",4,3,34,41,9.75609756097561,7
"DYNC2H1",4,2,42,48,8.33333333333333,6
"E2F3",4,0,59,63,6.34920634920635,4
"E4F1",4,0,4,8,50,4
"EED",4,2,62,68,5.88235294117647,6
"EEF1A1",4,8,48,60,6.66666666666667,12
"EFCAB2",4,0,12,16,25,4
"EFHC1",4,1,34,39,10.2564102564103,5
"EGLN3",4,1,14,19,21.0526315789474,5
"EID2B",4,0,13,17,23.5294117647059,4
"EIF5A",4,0,25,29,13.7931034482759,4
"ELK3",4,2,14,20,20,6
"ELMOD3",4,0,17,21,19.047619047619,4
"ELP5",4,0,26,30,13.3333333333333,4
"EMR3",4,0,5,9,44.4444444444444,4
"ENKD1",4,1,30,35,11.4285714285714,5
"ENSA",4,0,23,27,14.8148148148148,4
"EPB41L5",4,1,27,32,12.5,5
"EPS8",4,2,24,30,13.3333333333333,6
"ERAP2",4,3,40,47,8.51063829787234,7
"ERF",4,0,36,40,10,4
"ERI2",4,2,15,21,19.047619047619,6
"ERICH2",4,1,18,23,17.3913043478261,5
"ERN1",4,0,20,24,16.6666666666667,4
"ESYT1",4,0,28,32,12.5,4
"ETHE1",4,0,11,15,26.6666666666667,4
"ETNK1",4,2,29,35,11.4285714285714,6
"ETV6",4,0,32,36,11.1111111111111,4
"EXOC5",4,1,45,50,8,5
"FAM101A",4,3,57,64,6.25,7
"FAM101B",4,0,30,34,11.7647058823529,4
"FAM107B",4,1,26,31,12.9032258064516,5
"FAM173B",4,2,66,72,5.55555555555556,6
"FAM174A",4,1,29,34,11.7647058823529,5
"FAM200B",4,0,44,48,8.33333333333333,4
"FAM208B",4,1,17,22,18.1818181818182,5
"FAM210B",4,0,25,29,13.7931034482759,4
"FAM212B",4,1,39,44,9.09090909090909,5
"FAM214B",4,1,20,25,16,5
"FAM229B",4,2,29,35,11.4285714285714,6
"FAM35A",4,1,17,22,18.1818181818182,5
"FAM53B",4,4,69,77,5.19480519480519,8
"FAM71B",4,2,25,31,12.9032258064516,6
"FARS2",4,2,42,48,8.33333333333333,6
"FAXDC2",4,2,48,54,7.40740740740741,6
"FBXL19",4,0,18,22,18.1818181818182,4
"FBXL19-AS1",4,0,18,22,18.1818181818182,4
"FBXL5",4,0,44,48,8.33333333333333,4
"FBXO18",4,1,12,17,23.5294117647059,5
"FBXO42",4,0,14,18,22.2222222222222,4
"FCAMR",4,1,50,55,7.27272727272727,5
"FGD2",4,1,29,34,11.7647058823529,5
"FGF18",4,0,32,36,11.1111111111111,4
"FGF8",4,1,17,22,18.1818181818182,5
"FGFR1OP2",4,0,4,8,50,4
"FH",4,2,54,60,6.66666666666667,6
"FHL3",4,0,21,25,16,4
"FLJ20373",4,0,45,49,8.16326530612245,4
"FNTB",4,1,39,44,9.09090909090909,5
"FOPNL",4,2,37,43,9.30232558139535,6
"FOSL2",4,1,33,38,10.5263157894737,5
"FOXL2",4,0,24,28,14.2857142857143,4
"FPGS",4,1,15,20,20,5
"FPR3",4,2,53,59,6.77966101694915,6
"FSIP1",4,0,26,30,13.3333333333333,4
"FTL",4,0,18,22,18.1818181818182,4
"FXR2",4,0,7,11,36.3636363636364,4
"G3BP1",4,1,56,61,6.55737704918033,5
"GABARAP",4,0,19,23,17.3913043478261,4
"GABARAPL3",4,1,27,32,12.5,5
"GABPA",4,3,48,55,7.27272727272727,7
"GALNT10",4,1,39,44,9.09090909090909,5
"GAN",4,0,44,48,8.33333333333333,4
"GATAD2B",4,0,26,30,13.3333333333333,4
"GBA2",4,0,17,21,19.047619047619,4
"GBAS",4,4,35,43,9.30232558139535,8
"GBP4",4,0,31,35,11.4285714285714,4
"GCC2",4,0,37,41,9.75609756097561,4
"GDAP2",4,1,35,40,10,5
"GEMIN2",4,6,21,31,12.9032258064516,10
"GEMIN5",4,0,26,30,13.3333333333333,4
"GEMIN8P4",4,3,26,33,12.1212121212121,7
"GGT6",4,0,16,20,20,4
"GINM1",4,6,48,58,6.89655172413793,10
"GLUD1",4,1,17,22,18.1818181818182,5
"GNAI3",4,0,28,32,12.5,4
"GPATCH4",4,0,11,15,26.6666666666667,4
"GPD2",4,3,37,44,9.09090909090909,7
"GPR182",4,0,21,25,16,4
"GPR19",4,0,36,40,10,4
"GPR3",4,0,21,25,16,4
"GPR56",4,0,5,9,44.4444444444444,4
"GPR65",4,0,29,33,12.1212121212121,4
"GRPEL1",4,0,40,44,9.09090909090909,4
"GS1-251I9.3",4,1,20,25,16,5
"GSAP",4,1,47,52,7.69230769230769,5
"GSE1",4,2,32,38,10.5263157894737,6
"GSK3A",4,0,36,40,10,4
"GSTZ1",4,0,31,35,11.4285714285714,4
"GTF3A",4,0,11,15,26.6666666666667,4
"GTF3C3",4,0,9,13,30.7692307692308,4
"H1FX",4,0,12,16,25,4
"H1FX-AS1",4,0,12,16,25,4
"H3F3C",4,1,9,14,28.5714285714286,5
"HADH",4,1,24,29,13.7931034482759,5
"HBCBP",4,0,21,25,16,4
"HBP1",4,1,33,38,10.5263157894737,5
"HCG15",4,0,12,16,25,4
"HCG16",4,0,12,16,25,4
"HEXIM2",4,0,14,18,22.2222222222222,4
"HIBCH",4,0,13,17,23.5294117647059,4
"HINT2",4,0,10,14,28.5714285714286,4
"HIPK1",4,3,25,32,12.5,7
"HIST1H1C",4,0,42,46,8.69565217391304,4
"HIST1H2AG",4,0,17,21,19.047619047619,4
"HIST1H2BJ",4,0,17,21,19.047619047619,4
"HIST1H3B",4,0,38,42,9.52380952380952,4
"HIVEP1",4,7,58,69,5.79710144927536,11
"HLA-DPA1",4,0,22,26,15.3846153846154,4
"HLA-DPB1",4,0,22,26,15.3846153846154,4
"HMX2",4,2,32,38,10.5263157894737,6
"HOXA-AS2",4,2,10,16,25,6
