"","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","percent_hyper","DM"
"FLAD1",2,0,5,7,28.5714285714286,2
"FLNB-AS1",2,0,20,22,9.09090909090909,2
"FNDC8",2,2,4,8,25,4
"FOXB1",2,0,8,10,20,2
"FOXE3",2,2,9,13,15.3846153846154,4
"FOXF2",2,0,29,31,6.45161290322581,2
"FOXI1",2,0,16,18,11.1111111111111,2
"FOXM1",2,0,8,10,20,2
"FTSJ2",2,0,26,28,7.14285714285714,2
"FUT7",2,0,4,6,33.3333333333333,2
"FXYD2",2,1,36,39,5.12820512820513,3
"FZD7",2,0,15,17,11.7647058823529,2
"FZD9",2,0,4,6,33.3333333333333,2
"G0S2",2,0,49,51,3.92156862745098,2
"G2E3",2,0,3,5,40,2
"GAB1",2,4,27,33,6.06060606060606,6
"GAB2",2,3,59,64,3.125,5
"GABARAPL1",2,1,30,33,6.06060606060606,3
"GADD45G",2,0,39,41,4.8780487804878,2
"GALK2",2,2,23,27,7.40740740740741,4
"GALNT1",2,1,4,7,28.5714285714286,3
"GALNT2",2,0,10,12,16.6666666666667,2
"GALNT6",2,0,3,5,40,2
"GALNT7",2,3,20,25,8,5
"GARS",2,1,45,48,4.16666666666667,3
"GAS5",2,2,22,26,7.69230769230769,4
"GATC",2,0,11,13,15.3846153846154,2
"GCA",2,1,7,10,20,3
"GCAT",2,0,4,6,33.3333333333333,2
"GCC1",2,0,8,10,20,2
"GCNT6",2,0,5,7,28.5714285714286,2
"GCSH",2,0,11,13,15.3846153846154,2
"GDF5",2,1,13,16,12.5,3
"GDF7",2,2,44,48,4.16666666666667,4
"GDF9",2,0,3,5,40,2
"GDPD5",2,0,22,24,8.33333333333333,2
"GDPGP1",2,1,14,17,11.7647058823529,3
"GEMIN4",2,0,4,6,33.3333333333333,2
"GGA1",2,0,7,9,22.2222222222222,2
"GGN",2,0,18,20,10,2
"GGTA2P",2,2,26,30,6.66666666666667,4
"GHRL",2,0,18,20,10,2
"GHRLOS",2,0,21,23,8.69565217391304,2
"GID4",2,0,21,23,8.69565217391304,2
"GIMAP1",2,1,30,33,6.06060606060606,3
"GJA3",2,0,6,8,25,2
"GJB6",2,0,15,17,11.7647058823529,2
"GJC2",2,0,3,5,40,2
"GKN2",2,1,26,29,6.89655172413793,3
"GLE1",2,0,0,2,100,2
"GLIPR1",2,1,24,27,7.40740740740741,3
"GLIPR1L1",2,1,11,14,14.2857142857143,3
"GLIPR1L2",2,2,19,23,8.69565217391304,4
"GLMN",2,0,8,10,20,2
"GLOD4",2,0,20,22,9.09090909090909,2
"GLRX",2,2,28,32,6.25,4
"GLS2",2,0,12,14,14.2857142857143,2
"GMPR",2,0,12,14,14.2857142857143,2
"GNAQ",2,4,45,51,3.92156862745098,6
"GNAS",2,1,40,43,4.65116279069767,3
"GNAS-AS1",2,1,29,32,6.25,3
"GNL2",2,0,10,12,16.6666666666667,2
"GNPTAB",2,1,20,23,8.69565217391304,3
"GORASP1",2,0,33,35,5.71428571428571,2
"GPATCH2",2,1,9,12,16.6666666666667,3
"GPBP1L1",2,0,10,12,16.6666666666667,2
"GPLD1",2,1,18,21,9.52380952380952,3
"GPN3",2,0,15,17,11.7647058823529,2
"GPR110",2,0,3,5,40,2
"GPR124",2,0,17,19,10.5263157894737,2
"GPR128",2,0,9,11,18.1818181818182,2
"GPR137",2,0,5,7,28.5714285714286,2
"GPR137B",2,1,17,20,10,3
"GPR142",2,0,20,22,9.09090909090909,2
"GPR148",2,0,14,16,12.5,2
"GPR15",2,5,42,49,4.08163265306122,7
"GPR160",2,3,33,38,5.26315789473684,5
"GPR32",2,1,30,33,6.06060606060606,3
"GPRC5B",2,0,25,27,7.40740740740741,2
"GPT2",2,1,20,23,8.69565217391304,3
"GRAP2",2,1,21,24,8.33333333333333,3
"GRID1",2,2,39,43,4.65116279069767,4
"GRSF1",2,1,26,29,6.89655172413793,3
"GS1-279B7.2",2,4,28,34,5.88235294117647,6
"GSPT1",2,0,14,16,12.5,2
"GSR",2,2,11,15,13.3333333333333,4
"GSTCD",2,2,26,30,6.66666666666667,4
"GTF2F2",2,0,11,13,15.3846153846154,2
"GTF2H1",2,3,25,30,6.66666666666667,5
"GTF2H3",2,0,7,9,22.2222222222222,2
"GTF3C1",2,0,12,14,14.2857142857143,2
"GTPBP2",2,0,10,12,16.6666666666667,2
"GTPBP4",2,1,67,70,2.85714285714286,3
"GTSF1",2,0,6,8,25,2
"GUK1",2,0,3,5,40,2
"H1F0",2,0,4,6,33.3333333333333,2
"H2AFX",2,2,26,30,6.66666666666667,4
"HCLS1",2,0,14,16,12.5,2
"HDAC7",2,1,12,15,13.3333333333333,3
"HDGF",2,2,40,44,4.54545454545455,4
"HDGFRP3",2,1,5,8,25,3
"HDHD3",2,0,5,7,28.5714285714286,2
"HEG1",2,3,24,29,6.89655172413793,5
"HELB",2,2,25,29,6.89655172413793,4
"HES6",2,1,13,16,12.5,3
"HEXA",2,1,9,12,16.6666666666667,3
"HEXA-AS1",2,1,9,12,16.6666666666667,3
"HEXIM1",2,0,12,14,14.2857142857143,2
"HFE",2,0,5,7,28.5714285714286,2
"HFM1",2,1,3,6,33.3333333333333,3
"HHEX",2,1,14,17,11.7647058823529,3
"HIGD1AP5",2,0,16,18,11.1111111111111,2
"HIGD2B",2,0,6,8,25,2
"HIST4H4",2,3,31,36,5.55555555555556,5
"HLA-DOB",2,1,32,35,5.71428571428571,3
"HLA-DQA2",2,0,28,30,6.66666666666667,2
"HLA-DQB2",2,0,27,29,6.89655172413793,2
"HM13-AS1",2,0,3,5,40,2
"HMBS",2,2,26,30,6.66666666666667,4
"HMGA1P5",2,0,0,2,100,2
"HN1L",2,0,7,9,22.2222222222222,2
"HNF1A-AS1",2,0,16,18,11.1111111111111,2
"HNRNPM",2,0,8,10,20,2
"HOMER3",2,0,16,18,11.1111111111111,2
"HPS3",2,2,28,32,6.25,4
"HPS5",2,3,25,30,6.66666666666667,5
"HPSE",2,2,12,16,12.5,4
"HPX",2,0,21,23,8.69565217391304,2
"HR",2,0,2,4,50,2
"HRSP12",2,0,9,11,18.1818181818182,2
"HS1BP3",2,3,39,44,4.54545454545455,5
"HSD11B1",2,2,61,65,3.07692307692308,4
"HSD11B2",2,0,9,11,18.1818181818182,2
"HSD17B12",2,1,19,22,9.09090909090909,3
"HSD3B7",2,0,22,24,8.33333333333333,2
"HSF2BP",2,0,9,11,18.1818181818182,2
"HSP90AA1",2,0,7,9,22.2222222222222,2
"HSP90AB1",2,0,17,19,10.5263157894737,2
"HSPA12A",2,1,5,8,25,3
"HSPA4",2,0,4,6,33.3333333333333,2
"HSPA4L",2,1,4,7,28.5714285714286,3
"HSPB7",2,0,24,26,7.69230769230769,2
"HTR1B",2,0,10,12,16.6666666666667,2
"HTR2B",2,0,8,10,20,2
"HTRA3",2,0,11,13,15.3846153846154,2
"HTRA4",2,0,18,20,10,2
"IBA57",2,0,3,5,40,2
"IBA57-AS1",2,0,3,5,40,2
"ICA1",2,0,12,14,14.2857142857143,2
"ICAM4",2,1,10,13,15.3846153846154,3
"ID1",2,1,9,12,16.6666666666667,3
"IFIH1",2,1,7,10,20,3
"IFIT3",2,0,7,9,22.2222222222222,2
"IFLTD1",2,1,8,11,18.1818181818182,3
"IFNAR1",2,2,18,22,9.09090909090909,4
"IFNK",2,1,32,35,5.71428571428571,3
"IFRD1",2,1,30,33,6.06060606060606,3
"IFT46",2,0,7,9,22.2222222222222,2
"IFT57",2,2,28,32,6.25,4
"IFT88",2,0,18,20,10,2
"IKBKE",2,0,20,22,9.09090909090909,2
"IKZF1",2,0,58,60,3.33333333333333,2
"IL10",2,0,20,22,9.09090909090909,2
"IL12B",2,0,10,12,16.6666666666667,2
"IL17B",2,0,4,6,33.3333333333333,2
"IL17D",2,0,12,14,14.2857142857143,2
"IL17RD",2,2,8,12,16.6666666666667,4
"IL1R2",2,0,30,32,6.25,2
"IL22RA1",2,0,12,14,14.2857142857143,2
"IL23A",2,0,13,15,13.3333333333333,2
"IL2RA",2,1,18,21,9.52380952380952,3
"IL3",2,0,13,15,13.3333333333333,2
"IL4",2,0,1,3,66.6666666666667,2
"IL6",2,0,20,22,9.09090909090909,2
"ILF2",2,0,27,29,6.89655172413793,2
"ILKAP",2,0,6,8,25,2
"IMP3",2,1,12,15,13.3333333333333,3
"IMPA2",2,0,15,17,11.7647058823529,2
"INO80C",2,2,1,5,40,4
"INSIG2",2,0,6,8,25,2
"INSM1",2,0,3,5,40,2
"INTS12",2,2,26,30,6.66666666666667,4
"INTS3",2,0,33,35,5.71428571428571,2
"INTS8",2,1,46,49,4.08163265306122,3
"IP6K3",2,0,15,17,11.7647058823529,2
"IPCEF1",2,1,13,16,12.5,3
"IPO8",2,2,39,43,4.65116279069767,4
"IPPK",2,0,12,14,14.2857142857143,2
"IQCA1",2,0,13,15,13.3333333333333,2
"IQCB1",2,0,27,29,6.89655172413793,2
"IQCD",2,0,27,29,6.89655172413793,2
"IRAK2",2,0,15,17,11.7647058823529,2
"IREB2",2,0,35,37,5.40540540540541,2
"IRG1",2,0,8,10,20,2
"IRGC",2,0,24,26,7.69230769230769,2
"ISLR2",2,0,6,8,25,2
"ISM1",2,3,18,23,8.69565217391304,5
"IST1",2,0,21,23,8.69565217391304,2
"ITFG2",2,0,8,10,20,2
"ITIH1",2,0,6,8,25,2
"ITLN1",2,0,24,26,7.69230769230769,2
"ITLN2",2,0,19,21,9.52380952380952,2
"ITM2B",2,1,18,21,9.52380952380952,3
"ITPKB-AS1",2,0,14,16,12.5,2
"ITPRIP",2,1,23,26,7.69230769230769,3
"ITPRIPL1",2,1,25,28,7.14285714285714,3
"IVNS1ABP",2,4,28,34,5.88235294117647,6
"IWS1",2,0,11,13,15.3846153846154,2
"JAG2",2,0,11,13,15.3846153846154,2
"KANK2",2,0,16,18,11.1111111111111,2
"KAT6A",2,3,16,21,9.52380952380952,5
"KAT7",2,2,13,17,11.7647058823529,4
"KATNB1",2,0,6,8,25,2
"KATNBL1",2,3,16,21,9.52380952380952,5
"KB-1208A12.3",2,0,22,24,8.33333333333333,2
"KB-1410C5.5",2,1,30,33,6.06060606060606,3
"KB-1448A5.1",2,1,28,31,6.45161290322581,3
"KB-1608C10.2",2,0,23,25,8,2
"KB-1980E6.3",2,0,9,11,18.1818181818182,2
"KB-431C1.4",2,1,13,16,12.5,3
"KCMF1",2,2,21,25,8,4
"KCNAB1-AS1",2,0,17,19,10.5263157894737,2
"KCNE3",2,1,8,11,18.1818181818182,3
"KCNH3",2,0,8,10,20,2
"KCNK6",2,0,7,9,22.2222222222222,2
"KCNK7",2,0,4,6,33.3333333333333,2
"KCNN4",2,1,17,20,10,3
"KCNRG",2,0,13,15,13.3333333333333,2
"KCP",2,0,3,5,40,2
"KCTD18",2,0,14,16,12.5,2
"KCTD19",2,0,7,9,22.2222222222222,2
"KCTD21",2,2,42,46,4.34782608695652,4
"KCTD21-AS1",2,1,20,23,8.69565217391304,3
"KDM2A",2,0,2,4,50,2
"KDM4E",2,0,4,6,33.3333333333333,2
"KIAA0196",2,2,80,84,2.38095238095238,4
"KIAA0391",2,0,3,5,40,2
"KIAA0513",2,1,22,25,8,3
"KIAA0556",2,0,12,14,14.2857142857143,2
"KIAA0895L",2,0,10,12,16.6666666666667,2
"KIAA0907",2,0,39,41,4.8780487804878,2
"KIAA1199",2,1,21,24,8.33333333333333,3
"KIAA1257",2,0,10,12,16.6666666666667,2
"KIAA1324L",2,2,18,22,9.09090909090909,4
"KIAA1468",2,0,26,28,7.14285714285714,2
"KIAA1524",2,3,29,34,5.88235294117647,5
"KIAA1549L",2,2,14,18,11.1111111111111,4
"KIAA1586",2,3,32,37,5.40540540540541,5
"KIAA1614",2,2,12,16,12.5,4
"KIAA1715",2,1,10,13,15.3846153846154,3
"KIF13B",2,1,8,11,18.1818181818182,3
"KIF14",2,1,16,19,10.5263157894737,3
"KIF18B",2,0,0,2,100,2
"KIF27",2,4,41,47,4.25531914893617,6
"KIF5A",2,1,13,16,12.5,3
"KIF5B",2,0,2,4,50,2
"KIF9",2,0,7,9,22.2222222222222,2
"KIF9-AS1",2,0,7,9,22.2222222222222,2
"KIFC1",2,0,11,13,15.3846153846154,2
"KIFC3",2,0,3,5,40,2
"KIN",2,1,5,8,25,3
"KITLG",2,1,6,9,22.2222222222222,3
"KLF11",2,0,17,19,10.5263157894737,2
"KLHDC1",2,0,3,5,40,2
"KLHDC10",2,0,14,16,12.5,2
"KLHDC2",2,0,2,4,50,2
"KLHL18",2,0,7,9,22.2222222222222,2
"KLHL22",2,0,5,7,28.5714285714286,2
"KLHL36",2,0,14,16,12.5,2
"KLRG1",2,0,3,5,40,2
"KMT2A",2,0,1,3,66.6666666666667,2
"KRR1",2,4,35,41,4.8780487804878,6
"KRT18P57",2,1,24,27,7.40740740740741,3
"KRT71",2,0,30,32,6.25,2
"KRT82",2,0,19,21,9.52380952380952,2
"KRT84",2,1,31,34,5.88235294117647,3
"KRT85",2,0,16,18,11.1111111111111,2
"KRTAP10",2,0,6,8,25,2
"KRTAP5",2,0,20,22,9.09090909090909,2
"KYNU",2,1,27,30,6.66666666666667,3
"L3MBTL3",2,1,22,25,8,3
"LACC1",2,1,14,17,11.7647058823529,3
"LAMB4",2,0,11,13,15.3846153846154,2
"LAMP3",2,0,17,19,10.5263157894737,2
"LBH",2,0,38,40,5,2
"LCOR",2,2,29,33,6.06060606060606,4
"LCORL",2,3,48,53,3.77358490566038,5
"LCT",2,2,20,24,8.33333333333333,4
"LDHA",2,2,36,40,5,4
"LEAP2",2,0,10,12,16.6666666666667,2
"LEMD2",2,0,14,16,12.5,2
"LGI3",2,0,4,6,33.3333333333333,2
"LGR4",2,1,12,15,13.3333333333333,3
"LIMD1",2,1,2,5,40,3
"LIME1",2,0,17,19,10.5263157894737,2
"LIMS1",2,0,19,21,9.52380952380952,2
"LIN7C",2,4,20,26,7.69230769230769,6
"LIN9",2,0,3,5,40,2
"LINC-PINT",2,1,51,54,3.7037037037037,3
"LINC00083",2,1,19,22,9.09090909090909,3
"LINC00544",2,0,4,6,33.3333333333333,2
"LINC00608",2,0,8,10,20,2
"LINC00610",2,4,15,21,9.52380952380952,6
"LINC00852",2,0,15,17,11.7647058823529,2
"LINC00857",2,4,53,59,3.38983050847458,6
"LINC01057",2,4,28,34,5.88235294117647,6
"LINC01134",2,1,26,29,6.89655172413793,3
"LINC01137",2,0,16,18,11.1111111111111,2
"LIPM",2,0,9,11,18.1818181818182,2
"LL22NC03-104C7.1",2,1,15,18,11.1111111111111,3
"LL22NC03-86G7.1",2,0,13,15,13.3333333333333,2
"LLNLR-246C6.1",2,0,7,9,22.2222222222222,2
"LMAN1L",2,0,10,12,16.6666666666667,2
"LMAN2L",2,1,39,42,4.76190476190476,3
"LMX1B",2,0,1,3,66.6666666666667,2
"LNX1-AS1",2,0,1,3,66.6666666666667,2
"LOXL3",2,0,25,27,7.40740740740741,2
"LPCAT4",2,3,12,17,11.7647058823529,5
"LPP-AS1",2,0,9,11,18.1818181818182,2
"LRMP",2,0,15,17,11.7647058823529,2
"LRP10",2,0,14,16,12.5,2
"LRP1B",2,0,2,4,50,2
"LRP2BP",2,0,25,27,7.40740740740741,2
"LRP4",2,1,6,9,22.2222222222222,3
"LRPPRC",2,2,13,17,11.7647058823529,4
"LRR1",2,1,11,14,14.2857142857143,3
"LRRC15",2,0,6,8,25,2
"LRRC16B",2,0,7,9,22.2222222222222,2
"LRRC27",2,1,4,7,28.5714285714286,3
"LRRC36",2,0,7,9,22.2222222222222,2
"LRRC58",2,1,18,21,9.52380952380952,3
"LRRC6",2,0,15,17,11.7647058823529,2
"LRRC71",2,1,22,25,8,3
"LRRC73",2,0,9,11,18.1818181818182,2
"LRRC8B",2,1,13,16,12.5,3
"LRRC8D",2,0,24,26,7.69230769230769,2
"LRRFIP1",2,2,18,22,9.09090909090909,4
"LRRN3",2,1,14,17,11.7647058823529,3
"LTB4R",2,0,25,27,7.40740740740741,2
"LTB4R2",2,0,25,27,7.40740740740741,2
"LTBP1",2,6,35,43,4.65116279069767,8
"LTBP3",2,0,2,4,50,2
"LTV1",2,2,14,18,11.1111111111111,4
"LUC7L3",2,0,18,20,10,2
"LURAP1",2,0,8,10,20,2
"LY6G6C",2,0,11,13,15.3846153846154,2
"LY6G6D",2,0,11,13,15.3846153846154,2
"LY9",2,0,26,28,7.14285714285714,2
"LYPD3",2,0,20,22,9.09090909090909,2
"LZTS1",2,1,3,6,33.3333333333333,3
"LZTS1-AS1",2,1,3,6,33.3333333333333,3
"M6PR",2,0,3,5,40,2
"MAB21L1",2,0,0,2,100,2
"MACF1",2,0,9,11,18.1818181818182,2
"MAD1L1",2,0,26,28,7.14285714285714,2
"MAD2L1BP",2,0,10,12,16.6666666666667,2
"MADD",2,0,10,12,16.6666666666667,2
"MAG",2,0,18,20,10,2
"MAGEF1",2,0,3,5,40,2
"MAN1A1",2,0,10,12,16.6666666666667,2
"MAN1A2",2,2,15,19,10.5263157894737,4
"MANBAL",2,0,2,4,50,2
"MAP1B",2,0,7,9,22.2222222222222,2
"MAP2K6",2,1,16,19,10.5263157894737,3
"MAP3K3",2,1,18,21,9.52380952380952,3
"MAPK10",2,0,10,12,16.6666666666667,2
"MAPK8",2,1,28,31,6.45161290322581,3
"MAPK8IP3",2,0,4,6,33.3333333333333,2
"MAPRE2",2,1,12,15,13.3333333333333,3
"MARVELD2",2,0,26,28,7.14285714285714,2
"MATN1",2,3,61,66,3.03030303030303,5
"MATN1-AS1",2,3,61,66,3.03030303030303,5
"MAU2",2,1,14,17,11.7647058823529,3
"MAX",2,0,10,12,16.6666666666667,2
"MBOAT1",2,0,39,41,4.8780487804878,2
"MCCC1",2,0,19,21,9.52380952380952,2
"MCEE",2,0,8,10,20,2
"MCFD2",2,0,9,11,18.1818181818182,2
"MCM6",2,0,8,10,20,2
"MCRS1",2,0,10,12,16.6666666666667,2
"MCTP1",2,1,15,18,11.1111111111111,3
"MDH1",2,0,2,4,50,2
"MDM1",2,2,20,24,8.33333333333333,4
"MDM2",2,1,24,27,7.40740740740741,3
"ME3",2,0,7,9,22.2222222222222,2
"MECOM",2,3,10,15,13.3333333333333,5
"MED13",2,0,3,5,40,2
"MED15",2,0,6,8,25,2
"MED31",2,0,13,15,13.3333333333333,2
"MED4",2,1,11,14,14.2857142857143,3
"MED6",2,1,29,32,6.25,3
"MESDC1",2,2,25,29,6.89655172413793,4
"MESDC2",2,1,34,37,5.40540540540541,3
"MESP2",2,0,15,17,11.7647058823529,2
"METTL10",2,1,14,17,11.7647058823529,3
"METTL22",2,0,39,41,4.8780487804878,2
"METTL8",2,0,1,3,66.6666666666667,2
"MFAP3L",2,1,16,19,10.5263157894737,3
"MFHAS1",2,0,47,49,4.08163265306122,2
"MFN2",2,0,23,25,8,2
"MFSD2B",2,2,6,10,20,4
"MGAT2",2,1,11,14,14.2857142857143,3
"MGAT3",2,0,2,4,50,2
"MICALCL",2,1,18,21,9.52380952380952,3
"MICU2",2,3,47,52,3.84615384615385,5
"MIEF1",2,0,6,8,25,2
"MIER1",2,1,21,24,8.33333333333333,3
"MIR1",2,1,15,18,11.1111111111111,3
"MIR103A1",2,0,6,8,25,2
"MIR1183",2,0,6,8,25,2
"MIR1228",2,0,3,5,40,2
"MIR1272",2,0,2,4,50,2
"MIR1275",2,0,10,12,16.6666666666667,2
"MIR1284",2,1,36,39,5.12820512820513,3
"MIR1288",2,0,14,16,12.5,2
"MIR1289",2,2,39,43,4.65116279069767,4
"MIR1303",2,0,16,18,11.1111111111111,2
"MIR133B",2,1,6,9,22.2222222222222,3
"MIR133BHG",2,1,6,9,22.2222222222222,3
"MIR138",2,1,27,30,6.66666666666667,3
"MIR142",2,0,2,4,50,2
"MIR143HG",2,0,4,6,33.3333333333333,2
"MIR1469",2,1,14,17,11.7647058823529,3
"MIR146B",2,0,5,7,28.5714285714286,2
"MIR1471",2,1,27,30,6.66666666666667,3
"MIR1538",2,1,22,25,8,3
"MIR1539",2,0,7,9,22.2222222222222,2
"MIR186",2,4,48,54,3.7037037037037,6
"MIR190B",2,0,12,14,14.2857142857143,2
"MIR193B",2,3,32,37,5.40540540540541,5
"MIR2276",2,1,11,14,14.2857142857143,3
"MIR23A",2,0,7,9,22.2222222222222,2
"MIR24",2,0,7,9,22.2222222222222,2
"MIR27A",2,0,7,9,22.2222222222222,2
"MIR30C1",2,0,5,7,28.5714285714286,2
"MIR30E",2,0,5,7,28.5714285714286,2
"MIR3146",2,0,20,22,9.09090909090909,2
"MIR3159",2,2,36,40,5,4
"MIR3165",2,0,10,12,16.6666666666667,2
"MIR3180",2,1,9,12,16.6666666666667,3
"MIR3184",2,0,13,15,13.3333333333333,2
"MIR3193",2,1,9,12,16.6666666666667,3
"MIR3199",2,0,5,7,28.5714285714286,2
"MIR335",2,0,7,9,22.2222222222222,2
"MIR33B",2,0,17,19,10.5263157894737,2
"MIR345",2,0,6,8,25,2
"MIR3610",2,0,11,13,15.3846153846154,2
"MIR3656",2,1,14,17,11.7647058823529,3
"MIR3665",2,3,18,23,8.69565217391304,5
"MIR3666",2,0,0,2,100,2
"MIR3671",2,2,22,26,7.69230769230769,4
"MIR378A",2,0,4,6,33.3333333333333,2
"MIR3912",2,0,6,8,25,2
"MIR3913",2,0,21,23,8.69565217391304,2
"MIR423",2,0,13,15,13.3333333333333,2
"MIR4520A",2,0,13,15,13.3333333333333,2
"MIR4667",2,0,4,6,33.3333333333333,2
"MIR4700",2,0,24,26,7.69230769230769,2
"MIR4736",2,0,2,4,50,2
"MIR4781",2,0,30,32,6.25,2
"MIR4795",2,4,11,17,11.7647058823529,6
"MIR5009",2,0,9,11,18.1818181818182,2
"MIR5187",2,0,10,12,16.6666666666667,2
"MIR548AL",2,1,5,8,25,3
"MIR550A1",2,2,27,31,6.45161290322581,4
"MIR553",2,4,7,13,15.3846153846154,6
"MIR558",2,3,25,30,6.66666666666667,5
"MIR5580",2,0,6,8,25,2
"MIR567",2,0,36,38,5.26315789473684,2
"MIR593",2,1,11,14,14.2857142857143,3
"MIR600HG",2,0,10,12,16.6666666666667,2
"MIR607",2,2,29,33,6.06060606060606,4
"MIR635",2,0,27,29,6.89655172413793,2
"MIR940",2,0,3,5,40,2
"MIS12",2,0,7,9,22.2222222222222,2
"MIS18A",2,0,6,8,25,2
"MIS18A-AS1",2,0,6,8,25,2
"MKNK1",2,1,15,18,11.1111111111111,3
"MLH3",2,0,13,15,13.3333333333333,2
"MLN",2,0,14,16,12.5,2
"MLYCD",2,1,19,22,9.09090909090909,3
"MMACHC",2,0,11,13,15.3846153846154,2
"MME",2,3,21,26,7.69230769230769,5
"MMEL1",2,0,12,14,14.2857142857143,2
"MMP14",2,1,27,30,6.66666666666667,3
"MMP2",2,2,17,21,9.52380952380952,4
"MMP20",2,4,44,50,4,6
"MMP7",2,3,40,45,4.44444444444444,5
"MMS19",2,0,30,32,6.25,2
"MNAT1",2,1,18,21,9.52380952380952,3
"MOB1A",2,1,34,37,5.40540540540541,3
"MOB1B",2,1,27,30,6.66666666666667,3
"MOB3B",2,0,26,28,7.14285714285714,2
"MOB3C",2,1,15,18,11.1111111111111,3
"MOGS",2,1,26,29,6.89655172413793,3
"MOK",2,0,23,25,8,2
"MORC2",2,0,8,10,20,2
"MORC3",2,0,12,14,14.2857142857143,2
"MORN1",2,0,13,15,13.3333333333333,2
"MPC1",2,0,35,37,5.40540540540541,2
"MPHOSPH10",2,0,8,10,20,2
"MPHOSPH8",2,1,17,20,10,3
"MPL",2,0,1,3,66.6666666666667,2
"MPP6",2,0,12,14,14.2857142857143,2
"MRE11A",2,4,31,37,5.40540540540541,6
"MRGPRX2",2,0,11,13,15.3846153846154,2
"MRM1",2,0,8,10,20,2
"MROH7",2,0,1,3,66.6666666666667,2
"MROH7-TTC4",2,0,1,3,66.6666666666667,2
"MRPL32",2,1,24,27,7.40740740740741,3
"MRPL36",2,0,46,48,4.16666666666667,2
"MRPL38",2,0,20,22,9.09090909090909,2
"MRPL44",2,0,20,22,9.09090909090909,2
"MRPL49",2,0,17,19,10.5263157894737,2
"MRPL52",2,1,22,25,8,3
"MRPL53",2,1,26,29,6.89655172413793,3
"MRPL55",2,0,6,8,25,2
"MRPL9",2,1,29,32,6.25,3
"MRPS16",2,0,12,14,14.2857142857143,2
"MRPS5",2,2,19,23,8.69565217391304,4
"MRPS9",2,1,14,17,11.7647058823529,3
"MS4A12",2,2,11,15,13.3333333333333,4
"MSH4",2,6,38,46,4.34782608695652,8
"MSX1",2,1,2,5,40,3
"MTF2",2,0,16,18,11.1111111111111,2
"MTHFD2L",2,0,21,23,8.69565217391304,2
"MTMR4",2,2,14,18,11.1111111111111,4
"MTOR",2,0,10,12,16.6666666666667,2
"MTTP",2,2,17,21,9.52380952380952,4
"MX1",2,1,15,18,11.1111111111111,3
"MX2",2,1,13,16,12.5,3
"MYBPC1",2,2,13,17,11.7647058823529,4
"MYC",2,2,72,76,2.63157894736842,4
"MYH11",2,0,27,29,6.89655172413793,2
"MYL12A",2,0,21,23,8.69565217391304,2
"MYL3",2,0,5,7,28.5714285714286,2
"MYL4",2,0,7,9,22.2222222222222,2
"MYO18A",2,0,14,16,12.5,2
"MYO6",2,3,33,38,5.26315789473684,5
"MYOM1",2,1,32,35,5.71428571428571,3
"MYPN",2,2,28,32,6.25,4
"MYRFL",2,1,13,16,12.5,3
"MYSM1",2,1,25,28,7.14285714285714,3
