"","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","percent_hyper","DM"
"RP1-12G14.6",5,0,17,22,22.7272727272727,5
"RP1-151F17.1",5,0,15,20,25,5
"RP1-168L15.5",5,0,18,23,21.7391304347826,5
"RP1-1J6.2",5,0,8,13,38.4615384615385,5
"RP1-272L16.1",5,0,11,16,31.25,5
"RP1-283E3.4",5,0,5,10,50,5
"RP1-283E3.8",5,0,5,10,50,5
"RP1-3J17.3",5,0,17,22,22.7272727272727,5
"RP1-4G17.5",5,0,15,20,25,5
"RP1-50O24.6",5,0,4,9,55.5555555555556,5
"RP1-66C13.4",5,0,16,21,23.8095238095238,5
"RP11-104H15.10",5,0,14,19,26.3157894736842,5
"RP11-104H15.8",5,0,14,19,26.3157894736842,5
"RP11-104H15.9",5,0,14,19,26.3157894736842,5
"RP11-109P14.10",5,0,11,16,31.25,5
"RP11-110G21.1",5,1,13,19,26.3157894736842,6
"RP11-110G21.2",5,1,13,19,26.3157894736842,6
"RP11-111M22.2",5,0,4,9,55.5555555555556,5
"RP11-120K24.3",5,0,5,10,50,5
"RP11-122M14.1",5,0,5,10,50,5
"RP11-133N21.12",5,0,3,8,62.5,5
"RP11-141B14.1",5,0,17,22,22.7272727272727,5
"RP11-148K1.12",5,0,12,17,29.4117647058824,5
"RP11-152H18.4",5,0,10,15,33.3333333333333,5
"RP11-162D16.2",5,0,5,10,50,5
"RP11-16N11.2",5,0,9,14,35.7142857142857,5
"RP11-174G6.5",5,0,7,12,41.6666666666667,5
"RP11-175P19.2",5,0,28,33,15.1515151515152,5
"RP11-182N22.8",5,0,5,10,50,5
"RP11-186N15.3",5,0,7,12,41.6666666666667,5
"RP11-18H7.1",5,0,14,19,26.3157894736842,5
"RP11-191A15.4",5,0,10,15,33.3333333333333,5
"RP11-191L17.1",5,0,10,15,33.3333333333333,5
"RP11-203J24.9",5,0,1,6,83.3333333333333,5
"RP11-209D14.2",5,0,13,18,27.7777777777778,5
"RP11-239E10.2",5,0,6,11,45.4545454545455,5
"RP11-247A12.2",5,0,13,18,27.7777777777778,5
"RP11-247A12.8",5,0,13,18,27.7777777777778,5
"RP11-264F23.1",5,0,4,9,55.5555555555556,5
"RP11-27I1.4",5,0,7,12,41.6666666666667,5
"RP11-284F21.11",5,0,16,21,23.8095238095238,5
"RP11-288L9.4",5,0,9,14,35.7142857142857,5
"RP11-293M10.4",5,0,12,17,29.4117647058824,5
"RP11-293M10.5",5,0,12,17,29.4117647058824,5
"RP11-296I10.6",5,0,2,7,71.4285714285714,5
"RP11-29G8.3",5,0,13,18,27.7777777777778,5
"RP11-350N15.3",5,0,16,21,23.8095238095238,5
"RP11-352D3.2",5,0,7,12,41.6666666666667,5
"RP11-353N14.2",5,1,20,26,19.2307692307692,6
"RP11-379F4.4",5,0,4,9,55.5555555555556,5
"RP11-387D10.2",5,0,8,13,38.4615384615385,5
"RP11-387H17.4",5,0,3,8,62.5,5
"RP11-38J22.3",5,0,5,10,50,5
"RP11-394O4.3",5,0,5,10,50,5
"RP11-417L19.4",5,0,3,8,62.5,5
"RP11-420L9.2",5,0,8,13,38.4615384615385,5
"RP11-420L9.5",5,0,8,13,38.4615384615385,5
"RP11-428K3.1",5,0,22,27,18.5185185185185,5
"RP11-432J24.3",5,0,6,11,45.4545454545455,5
"RP11-434D11.4",5,1,25,31,16.1290322580645,6
"RP11-435P24.2",5,0,12,17,29.4117647058824,5
"RP11-442H21.2",5,0,8,13,38.4615384615385,5
"RP11-445F12.1",5,3,25,33,15.1515151515152,8
"RP11-468E2.4",5,0,17,22,22.7272727272727,5
"RP11-474G23.1",5,0,7,12,41.6666666666667,5
"RP11-478C1.7",5,0,3,8,62.5,5
"RP11-483A20.3",5,1,19,25,20,6
"RP11-485G7.5",5,0,17,22,22.7272727272727,5
"RP11-485G7.6",5,0,17,22,22.7272727272727,5
"RP11-490M8.1",5,0,16,21,23.8095238095238,5
"RP11-503E24.2",5,0,9,14,35.7142857142857,5
"RP11-514O12.4",5,0,19,24,20.8333333333333,5
"RP11-54A4.2",5,0,11,16,31.25,5
"RP11-555M1.3",5,0,14,19,26.3157894736842,5
"RP11-571M6.17",5,0,6,11,45.4545454545455,5
"RP11-603J24.6",5,1,12,18,27.7777777777778,6
"RP11-603J24.9",5,0,7,12,41.6666666666667,5
"RP11-629O1.2",5,0,7,12,41.6666666666667,5
"RP11-644F5.11",5,0,7,12,41.6666666666667,5
"RP11-644F5.12",5,0,7,12,41.6666666666667,5
"RP11-649A18.7",5,0,4,9,55.5555555555556,5
"RP11-661D19.3",5,0,8,13,38.4615384615385,5
"RP11-66B24.4",5,0,11,16,31.25,5
"RP11-689J19.1",5,0,6,11,45.4545454545455,5
"RP11-69L16.4",5,0,9,14,35.7142857142857,5
"RP11-6D1.3",5,0,11,16,31.25,5
"RP11-744N12.3",5,0,11,16,31.25,5
"RP11-74C1.4",5,0,17,22,22.7272727272727,5
"RP11-76N22.2",5,1,9,15,33.3333333333333,6
"RP11-77H9.8",5,0,15,20,25,5
"RP11-793H13.8",5,0,1,6,83.3333333333333,5
"RP11-831H9.3",5,0,11,16,31.25,5
"RP11-849H4.4",5,0,5,10,50,5
"RP11-857B24.1",5,2,27,34,14.7058823529412,7
"RP11-867G23.10",5,0,3,8,62.5,5
"RP11-890B15.2",5,0,12,17,29.4117647058824,5
"RP11-968A15.8",5,0,11,16,31.25,5
"RP11-96D1.11",5,0,8,13,38.4615384615385,5
"RP11-96D1.6",5,0,8,13,38.4615384615385,5
"RP11-998D10.1",5,0,7,12,41.6666666666667,5
"RP11-998D10.5",5,0,4,9,55.5555555555556,5
"RP13-512J5.1",5,0,19,24,20.8333333333333,5
"RP13-516M14.2",5,0,11,16,31.25,5
"RP13-890H12.2",5,0,7,12,41.6666666666667,5
"RP3-416H24.4",5,0,13,18,27.7777777777778,5
"RP3-467K16.7",5,0,5,10,50,5
"RP3-483K16.4",5,0,15,20,25,5
"RP4-559A3.6",5,0,13,18,27.7777777777778,5
"RP4-559A3.7",5,0,13,18,27.7777777777778,5
"RP4-583P15.14",5,0,6,11,45.4545454545455,5
"RP4-612B15.3",5,1,13,19,26.3157894736842,6
"RP4-728D4.2",5,0,7,12,41.6666666666667,5
"RP4-790G17.7",5,0,13,18,27.7777777777778,5
"RP5-1011O1.2",5,0,4,9,55.5555555555556,5
"RP5-1022P6.5",5,0,7,12,41.6666666666667,5
"RP5-1029K10.4",5,0,3,8,62.5,5
"RP5-1092A11.5",5,0,5,10,50,5
"RP5-882C2.2",5,0,4,9,55.5555555555556,5
"RPL13P5",5,0,12,17,29.4117647058824,5
"RPL14",5,0,23,28,17.8571428571429,5
"RPL21P2",5,0,7,12,41.6666666666667,5
"RPL31P28",5,0,15,20,25,5
"RPL7",5,2,13,20,25,7
"RPLP0",5,0,11,16,31.25,5
"RPS13",5,0,21,26,19.2307692307692,5
"RPS14",5,0,8,13,38.4615384615385,5
"RPS18P1",5,0,7,12,41.6666666666667,5
"RPS4XP13",5,0,6,11,45.4545454545455,5
"RPS6KA1",5,0,6,11,45.4545454545455,5
"RPS6KB1",5,0,5,10,50,5
"RRBP1",5,0,15,20,25,5
"RREB1",5,0,3,8,62.5,5
"RRM2B",5,0,4,9,55.5555555555556,5
"RTL1",5,0,6,11,45.4545454545455,5
"SCRN2",5,0,8,13,38.4615384615385,5
"SCYL2",5,2,22,29,17.2413793103448,7
"SDAD1",5,0,9,14,35.7142857142857,5
"SDC3",5,0,4,9,55.5555555555556,5
"SERP1",5,0,20,25,20,5
"SERPINB6",5,0,2,7,71.4285714285714,5
"SFPQ",5,0,19,24,20.8333333333333,5
"SGK1",5,0,7,12,41.6666666666667,5
"SH2D6",5,0,13,18,27.7777777777778,5
"SH3GLB1",5,1,13,19,26.3157894736842,6
"SIAE",5,0,11,16,31.25,5
"SIRT3",5,0,4,9,55.5555555555556,5
"SLAMF7",5,0,12,17,29.4117647058824,5
"SLC16A3",5,0,11,16,31.25,5
"SLC18B1",5,0,11,16,31.25,5
"SLC20A1",5,0,10,15,33.3333333333333,5
"SLC20A2",5,0,9,14,35.7142857142857,5
"SLC25A22",5,0,2,7,71.4285714285714,5
"SLC25A51",5,0,14,19,26.3157894736842,5
"SLC27A3",5,0,7,12,41.6666666666667,5
"SLC29A3",5,0,12,17,29.4117647058824,5
"SLC2A4RG",5,0,6,11,45.4545454545455,5
"SLC35E2",5,0,5,10,50,5
"SLC36A1",5,0,3,8,62.5,5
"SLC36A4",5,0,7,12,41.6666666666667,5
"SLC3A2",5,0,8,13,38.4615384615385,5
"SLC44A3",5,0,11,16,31.25,5
"SLC4A2",5,0,13,18,27.7777777777778,5
"SLC4A9",5,0,13,18,27.7777777777778,5
"SLC9A9-AS1",5,0,8,13,38.4615384615385,5
"SLIT1",5,0,5,10,50,5
"SLMAP",5,1,12,18,27.7777777777778,6
"SMARCA5",5,0,8,13,38.4615384615385,5
"SMARCA5-AS1",5,0,8,13,38.4615384615385,5
"SMARCD2",5,0,2,7,71.4285714285714,5
"SMG9",5,0,11,16,31.25,5
"SMIM19",5,0,9,14,35.7142857142857,5
"SMTNL1",5,0,2,7,71.4285714285714,5
"SMUG1",5,5,15,25,20,10
"SNHG1",5,0,10,15,33.3333333333333,5
"SNORA18.1",5,0,8,13,38.4615384615385,5
"SNORA19",5,0,8,13,38.4615384615385,5
"SNORA30",5,0,8,13,38.4615384615385,5
"SNORA31.12",5,0,14,19,26.3157894736842,5
"SNORA41",5,0,14,19,26.3157894736842,5
"SNORA42.1",5,0,4,9,55.5555555555556,5
"SNORA44.1",5,0,20,25,20,5
"SNORA46",5,0,22,27,18.5185185185185,5
"SNORA48",5,0,10,15,33.3333333333333,5
"SNORA67",5,0,10,15,33.3333333333333,5
"SNORA73.6",5,1,18,24,20.8333333333333,6
"SNORA80B",5,0,15,20,25,5
"SNORD10",5,0,10,15,33.3333333333333,5
"SNORD12",5,0,4,9,55.5555555555556,5
"SNORD126",5,0,15,20,25,5
"SNORD12B",5,0,4,9,55.5555555555556,5
"SNORD14A",5,0,21,26,19.2307692307692,5
"SNORD14B",5,0,21,26,19.2307692307692,5
"SNORD63",5,0,8,13,38.4615384615385,5
"SNORD63.1",5,0,8,13,38.4615384615385,5
"SNORD8",5,0,6,11,45.4545454545455,5
"SNORD9",5,0,6,11,45.4545454545455,5
"snoU13.114",5,0,13,18,27.7777777777778,5
"snoU13.183",5,0,10,15,33.3333333333333,5
"snoU13.270",5,0,9,14,35.7142857142857,5
"snoU13.303",5,0,12,17,29.4117647058824,5
"snoU13.51",5,0,2,7,71.4285714285714,5
"snoU13.63",5,0,14,19,26.3157894736842,5
"SNRPE",5,0,8,13,38.4615384615385,5
"SNRPGP7",5,0,4,9,55.5555555555556,5
"SNX24",5,0,10,15,33.3333333333333,5
"SOD2",5,0,18,23,21.7391304347826,5
"SORT1",5,0,18,23,21.7391304347826,5
"SOX4",5,0,18,23,21.7391304347826,5
"SP9",5,4,41,50,10,9
"SPA17",5,0,11,16,31.25,5
"SPATA5L1",5,1,18,24,20.8333333333333,6
"SPC24",5,0,3,8,62.5,5
"SPECC1",5,0,13,18,27.7777777777778,5
"SPRY2",5,0,11,16,31.25,5
"SPSB2",5,0,13,18,27.7777777777778,5
"SPTLC2",5,0,20,25,20,5
"SQLE",5,0,11,16,31.25,5
"SS18L1",5,0,6,11,45.4545454545455,5
"ST3GAL1",5,0,7,12,41.6666666666667,5
"ST6GALNAC6",5,0,1,6,83.3333333333333,5
"STAM2",5,0,15,20,25,5
"STARD4",5,1,7,13,38.4615384615385,6
"STARD4-AS1",5,1,7,13,38.4615384615385,6
"STK11",5,0,1,6,83.3333333333333,5
"STOML2",5,0,6,11,45.4545454545455,5
"STT3B",5,0,6,11,45.4545454545455,5
"SUGCT",5,0,11,16,31.25,5
"SUGP2",5,0,3,8,62.5,5
"SUMO2P19",5,0,4,9,55.5555555555556,5
"SYNGAP1",5,0,3,8,62.5,5
"TAB2",5,0,14,19,26.3157894736842,5
"TAF1C",5,0,7,12,41.6666666666667,5
"TAF1D",5,2,23,30,16.6666666666667,7
"TAF7",5,0,6,11,45.4545454545455,5
"TAGAP",5,0,11,16,31.25,5
"TAPBP",5,0,3,8,62.5,5
"TAS1R1",5,0,5,10,50,5
"TBCK",5,0,18,23,21.7391304347826,5
"TCEANC2",5,0,7,12,41.6666666666667,5
"TCOF1",5,0,5,10,50,5
"TEAD1",5,0,13,18,27.7777777777778,5
"TEX22",5,0,3,8,62.5,5
"TFAP2E",5,0,7,12,41.6666666666667,5
"TFRC",5,0,4,9,55.5555555555556,5
"TG",5,0,17,22,22.7272727272727,5
"TLR10",5,0,10,15,33.3333333333333,5
"TLR5",5,0,6,11,45.4545454545455,5
"TM7SF3",5,0,14,19,26.3157894736842,5
"TMCO3",5,0,5,10,50,5
"TMEM102",5,0,14,19,26.3157894736842,5
"TMEM119",5,0,1,6,83.3333333333333,5
"TMEM126B",5,0,11,16,31.25,5
"TMEM128",5,0,15,20,25,5
"TMEM130",5,1,15,21,23.8095238095238,6
"TMEM138",5,0,6,11,45.4545454545455,5
"TMEM140",5,0,9,14,35.7142857142857,5
"TMEM14A",5,0,11,16,31.25,5
"TMEM175",5,0,7,12,41.6666666666667,5
"TMEM218",5,0,11,16,31.25,5
"TMEM222",5,0,5,10,50,5
"TMEM246",5,1,29,35,14.2857142857143,6
"TMEM253",5,0,7,12,41.6666666666667,5
"TMEM55B",5,0,10,15,33.3333333333333,5
"TMEM59",5,0,7,12,41.6666666666667,5
"TMEM63A",5,0,5,10,50,5
"TMUB1",5,0,12,17,29.4117647058824,5
"TNFRSF10C",5,0,10,15,33.3333333333333,5
"TNPO1",5,0,17,22,22.7272727272727,5
"TNXB",5,0,8,13,38.4615384615385,5
"TPI1",5,0,12,17,29.4117647058824,5
"TPPP2",5,0,7,12,41.6666666666667,5
"TRAF3",5,0,8,13,38.4615384615385,5
"TRAF7",5,0,7,12,41.6666666666667,5
"TRERF1",5,0,6,11,45.4545454545455,5
"TRIB2",5,0,25,30,16.6666666666667,5
"TRIP12",5,0,12,17,29.4117647058824,5
"TRPM1",5,0,25,30,16.6666666666667,5
"TTC39C",5,0,2,7,71.4285714285714,5
"TUBD1",5,0,5,10,50,5
"TUBE1",5,0,11,16,31.25,5
"TUFT1",5,0,18,23,21.7391304347826,5
"U6.51",5,0,14,19,26.3157894736842,5
"UBAC2",5,0,10,15,33.3333333333333,5
"UBASH3B",5,0,4,9,55.5555555555556,5
"UBE2L6",5,0,6,11,45.4545454545455,5
"UBE2S",5,0,15,20,25,5
"UBE4B",5,0,6,11,45.4545454545455,5
"UBP1",5,0,12,17,29.4117647058824,5
"UBR5",5,0,4,9,55.5555555555556,5
"UBTF",5,0,4,9,55.5555555555556,5
"UCHL3",5,0,13,18,27.7777777777778,5
"UCKL1",5,0,1,6,83.3333333333333,5
"UPF1",5,0,4,9,55.5555555555556,5
"UQCRB",5,0,5,10,50,5
"USP1",5,0,19,24,20.8333333333333,5
"USP22",5,0,17,22,22.7272727272727,5
"USP28",5,0,11,16,31.25,5
"USP39",5,0,17,22,22.7272727272727,5
"USP7",5,0,15,20,25,5
"VDAC3",5,0,9,14,35.7142857142857,5
"WDFY1",5,0,8,13,38.4615384615385,5
"WIPF1",5,0,14,19,26.3157894736842,5
"WNT16",5,0,4,9,55.5555555555556,5
"XPNPEP1",5,0,24,29,17.2413793103448,5
"XXbac-BPG249D20.9",5,0,12,17,29.4117647058824,5
"XXbac-BPG252P9.10",5,0,13,18,27.7777777777778,5
"Y_RNA.331",5,0,19,24,20.8333333333333,5
"Y_RNA.379",5,0,15,20,25,5
"Y_RNA.418",5,0,9,14,35.7142857142857,5
"YIPF7",5,0,12,17,29.4117647058824,5
"YRDC",5,0,6,11,45.4545454545455,5
"YTHDC2",5,1,22,28,17.8571428571429,6
"YWHAH",5,0,5,10,50,5
"ZBTB22",5,0,3,8,62.5,5
"ZC3H12A",5,0,6,11,45.4545454545455,5
"ZCWPW1",5,0,9,14,35.7142857142857,5
"ZDHHC14",5,0,4,9,55.5555555555556,5
"ZGPAT",5,0,6,11,45.4545454545455,5
"ZHX3",5,0,6,11,45.4545454545455,5
"ZMYND10",5,0,5,10,50,5
"ZMYND10-AS1",5,0,5,10,50,5
"ZNF10",5,1,41,47,10.6382978723404,6
"ZNF155",5,0,43,48,10.4166666666667,5
"ZNF217",5,0,4,9,55.5555555555556,5
"ZNF233",5,1,41,47,10.6382978723404,6
"ZNF234",5,1,78,84,5.95238095238095,6
"ZNF268",5,1,41,47,10.6382978723404,6
"ZNF277",5,0,13,18,27.7777777777778,5
"ZNF280D",5,0,9,14,35.7142857142857,5
"ZNF32-AS1",5,1,4,10,50,6
"ZNF32-AS2",5,1,8,14,35.7142857142857,6
"ZNF345",5,5,51,61,8.19672131147541,10
"ZNF385A",5,1,15,21,23.8095238095238,6
"ZNF653",5,0,3,8,62.5,5
"ZNF720",5,0,12,17,29.4117647058824,5
"ZNF740",5,0,9,14,35.7142857142857,5
"ZNF771",5,0,6,11,45.4545454545455,5
"ZNF774",5,1,15,21,23.8095238095238,6
"ZNF790",5,5,51,61,8.19672131147541,10
"ZNF891",5,1,41,47,10.6382978723404,6
"ZNRF2",5,0,9,14,35.7142857142857,5
"A3GALT2",4,0,4,8,50,4
"AARS2",4,0,10,14,28.5714285714286,4
"ABCA17P",4,0,2,6,66.6666666666667,4
"ABCA3",4,0,2,6,66.6666666666667,4
"ABCD3",4,0,14,18,22.2222222222222,4
"ABCE1",4,0,24,28,14.2857142857143,4
"ABCF1",4,0,12,16,25,4
"ABHD17B",4,0,3,7,57.1428571428571,4
"ABHD2",4,0,6,10,40,4
"ABTB1",4,0,4,8,50,4
"ABTB2",4,0,18,22,18.1818181818182,4
"AC002310.13",4,0,3,7,57.1428571428571,4
"AC003075.4",4,0,12,16,25,4
"AC005481.5",4,0,9,13,30.7692307692308,4
"AC005546.2",4,1,5,10,40,5
"AC005789.11",4,0,5,9,44.4444444444444,4
"AC005932.1",4,0,4,8,50,4
"AC006372.6",4,0,10,14,28.5714285714286,4
"AC007228.11",4,0,31,35,11.4285714285714,4
"AC007246.3",4,0,17,21,19.047619047619,4
"AC007285.7",4,0,4,8,50,4
"AC007365.2",4,0,3,7,57.1428571428571,4
"AC008738.1",4,0,3,7,57.1428571428571,4
"AC009473.1",4,0,10,14,28.5714285714286,4
"AC009950.2",4,0,12,16,25,4
"AC009955.8",4,0,6,10,40,4
"AC010170.1",4,0,3,7,57.1428571428571,4
"AC010297.1",4,0,5,9,44.4444444444444,4
"AC010327.2",4,0,10,14,28.5714285714286,4
"AC012314.20",4,0,9,13,30.7692307692308,4
"AC012314.8",4,0,7,11,36.3636363636364,4
"AC012360.6",4,0,17,21,19.047619047619,4
"AC018755.1",4,2,20,26,15.3846153846154,6
"AC018755.16",4,2,20,26,15.3846153846154,6
"AC019201.1",4,0,25,29,13.7931034482759,4
"AC025171.1",4,0,4,8,50,4
"AC026954.6",4,0,19,23,17.3913043478261,4
"AC034228.2",4,0,5,9,44.4444444444444,4
"AC034228.3",4,0,5,9,44.4444444444444,4
"AC034243.1",4,0,4,8,50,4
"AC053503.6",4,0,14,18,22.2222222222222,4
"AC073283.7",4,0,1,5,80,4
"AC073342.1",4,0,13,17,23.5294117647059,4
"AC074289.1",4,0,8,12,33.3333333333333,4
"AC079612.1",4,0,8,12,33.3333333333333,4
"AC079807.2",4,0,12,16,25,4
"AC084082.3",4,1,4,9,44.4444444444444,5
"AC087294.2",4,0,4,8,50,4
"AC090617.1",4,0,2,6,66.6666666666667,4
"AC090627.1",4,1,11,16,25,5
"AC092687.4",4,0,12,16,25,4
"AC092964.1",4,0,11,15,26.6666666666667,4
"AC093391.2",4,0,3,7,57.1428571428571,4
"AC093673.5",4,0,14,18,22.2222222222222,4
"AC097495.2",4,0,7,11,36.3636363636364,4
"AC097658.1",4,0,9,13,30.7692307692308,4
"AC099344.1",4,0,7,11,36.3636363636364,4
"AC100832.1",4,0,3,7,57.1428571428571,4
"AC104076.3",4,0,13,17,23.5294117647059,4
"AC104794.4",4,0,11,15,26.6666666666667,4
"AC104801.1",4,1,23,28,14.2857142857143,5
"AC109925.1",4,0,13,17,23.5294117647059,4
"AC112198.2",4,0,5,9,44.4444444444444,4
"AC114760.1",4,0,2,6,66.6666666666667,4
"AC124057.5",4,0,0,4,100,4
"AC130689.5",4,0,2,6,66.6666666666667,4
"AC138123.1",4,0,1,5,80,4
"AC138123.2",4,0,1,5,80,4
"ACAD10",4,0,1,5,80,4
"ACADVL",4,0,9,13,30.7692307692308,4
"ACOX2",4,0,9,13,30.7692307692308,4
"ACOXL",4,0,5,9,44.4444444444444,4
"ACSBG2",4,0,6,10,40,4
"ACSL6",4,0,5,9,44.4444444444444,4
"ACTR1B",4,0,9,13,30.7692307692308,4
"ACTR3B",4,1,14,19,21.0526315789474,5
"ACTR6",4,2,17,23,17.3913043478261,6
"ACTRT3",4,0,7,11,36.3636363636364,4
"ACYP2",4,0,14,18,22.2222222222222,4
"ADAD2",4,0,8,12,33.3333333333333,4
"ADAM17",4,0,8,12,33.3333333333333,4
"ADC",4,0,11,15,26.6666666666667,4
"ADIPOQ",4,0,8,12,33.3333333333333,4
"ADIPOQ-AS1",4,0,6,10,40,4
"ADORA1",4,0,5,9,44.4444444444444,4
"ADPRHL2",4,0,4,8,50,4
"AEBP1",4,0,15,19,21.0526315789474,4
"AFF1",4,0,20,24,16.6666666666667,4
"AFTPH",4,0,12,16,25,4
"AGAP2-AS1",4,0,8,12,33.3333333333333,4
"AGBL2",4,0,6,10,40,4
"AGPAT4",4,0,9,13,30.7692307692308,4
"AGTRAP",4,0,10,14,28.5714285714286,4
"AHDC1",4,0,8,12,33.3333333333333,4
"AHNAK",4,0,7,11,36.3636363636364,4
"AHR",4,0,12,16,25,4
"AIM1L",4,0,6,10,40,4
"AIMP1",4,0,16,20,20,4
"AK2",4,0,11,15,26.6666666666667,4
"AKAP1",4,0,6,10,40,4
"AKR1E2",4,0,10,14,28.5714285714286,4
"AKT3",4,0,3,7,57.1428571428571,4
"AL118506.1",4,0,0,4,100,4
"AL121914.1",4,0,11,15,26.6666666666667,4
"AL133410.1",4,0,5,9,44.4444444444444,4
"AL138696.1",4,0,5,9,44.4444444444444,4
"AL158091.1",4,0,0,4,100,4
"AL162431.1",4,0,3,7,57.1428571428571,4
"AL162458.1",4,0,7,11,36.3636363636364,4
"AL355388.1",4,0,8,12,33.3333333333333,4
"AL357060.1",4,0,5,9,44.4444444444444,4
"AL513547.1",4,0,14,18,22.2222222222222,4
"AL590431.1",4,0,5,9,44.4444444444444,4
"AL662800.2",4,0,9,13,30.7692307692308,4
"AL672294.1",4,0,7,11,36.3636363636364,4
"ALG3",4,0,8,12,33.3333333333333,4
"ALMS1",4,0,7,11,36.3636363636364,4
"AMN1",4,0,7,11,36.3636363636364,4
"ANAPC10",4,0,24,28,14.2857142857143,4
"ANGEL1",4,0,4,8,50,4
"ANGEL2",4,0,6,10,40,4
"ANKRD34A",4,0,15,19,21.0526315789474,4
"ANKRD37",4,0,10,14,28.5714285714286,4
"ANKRD46",4,0,12,16,25,4
"ANP32A",4,0,1,5,80,4
"ANXA2R",4,0,4,8,50,4
"AOC1",4,0,6,10,40,4
"AP000640.2",4,1,13,18,22.2222222222222,5
"AP001187.1",4,0,1,5,80,4
"AP001816.1",4,0,7,11,36.3636363636364,4
"AP003774.4",4,0,6,10,40,4
"AP006285.6",4,1,8,13,30.7692307692308,5
"AP1AR",4,0,13,17,23.5294117647059,4
"AP3B2",4,1,5,10,40,5
"AP3M2",4,0,9,13,30.7692307692308,4
"AP3S2",4,0,4,8,50,4
"AP5M1",4,3,16,23,17.3913043478261,7
"APOA1-AS",4,0,5,9,44.4444444444444,4
"APOA4",4,0,5,9,44.4444444444444,4
"APOC3",4,0,5,9,44.4444444444444,4
"AQP10",4,0,3,7,57.1428571428571,4
"ARF4",4,0,6,10,40,4
"ARFGAP2",4,0,4,8,50,4
"ARFGEF1",4,1,8,13,30.7692307692308,5
"ARHGAP17",4,0,11,15,26.6666666666667,4
"ARL10",4,0,4,8,50,4
"ARL4C",4,0,14,18,22.2222222222222,4
"ARL5C",4,0,10,14,28.5714285714286,4
"ARMC1",4,0,5,9,44.4444444444444,4
"ARPC1A",4,0,15,19,21.0526315789474,4
"ARPC1B",4,0,11,15,26.6666666666667,4
"ARSG",4,0,3,7,57.1428571428571,4
"ARSK",4,0,18,22,18.1818181818182,4
"AS3MT",4,0,4,8,50,4
"ASF1A",4,1,11,16,25,5
"ATG10",4,0,6,10,40,4
"ATIC",4,0,12,16,25,4
"ATM",4,0,14,18,22.2222222222222,4
"ATP13A2",4,0,6,10,40,4
"ATP5G2",4,0,5,9,44.4444444444444,4
"ATP6V1D",4,0,9,13,30.7692307692308,4
"ATP6V1F",4,0,2,6,66.6666666666667,4
"ATP8B2",4,0,3,7,57.1428571428571,4
"ATRIP",4,0,9,13,30.7692307692308,4
"ATXN1L",4,0,9,13,30.7692307692308,4
