"","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","percent_hyper","DM"
"CREB3",3,0,9,12,25,3
"CREBBP",3,0,5,8,37.5,3
"CREG1",3,0,29,32,9.375,3
"CRYBG3",3,0,12,15,20,3
"CSF3",3,0,4,7,42.8571428571429,3
"CSNK1G3",3,0,3,6,50,3
"CSNK2A1",3,0,2,5,60,3
"CSNK2A2",3,0,5,8,37.5,3
"CSRNP1",3,0,7,10,30,3
"CSRNP2",3,0,5,8,37.5,3
"CSRP1",3,0,8,11,27.2727272727273,3
"CSRP2BP",3,0,5,8,37.5,3
"CT62",3,0,10,13,23.0769230769231,3
"CTA-292E10.6",3,0,1,4,75,3
"CTA-363E6.7",3,0,9,12,25,3
"CTB-22K21.2",3,0,9,12,25,3
"CTB-36O1.7",3,0,0,3,100,3
"CTB-4E7.1",3,1,8,12,25,4
"CTB-60E11.9",3,0,5,8,37.5,3
"CTB-79E8.2",3,0,2,5,60,3
"CTBP1",3,0,6,9,33.3333333333333,3
"CTBP1-AS2",3,0,6,9,33.3333333333333,3
"CTC-338M12.1",3,0,4,7,42.8571428571429,3
"CTC-338M12.4",3,0,9,12,25,3
"CTC-338M12.6",3,0,9,12,25,3
"CTC-338M12.7",3,0,8,11,27.2727272727273,3
"CTC-432M15.3",3,0,6,9,33.3333333333333,3
"CTC-512J12.4",3,1,29,33,9.09090909090909,4
"CTC-534A2.2",3,1,18,22,13.6363636363636,4
"CTC1",3,0,2,5,60,3
"CTD-2113L7.1",3,0,14,17,17.6470588235294,3
"CTD-2176I21.2",3,0,8,11,27.2727272727273,3
"CTD-2270F17.1",3,0,7,10,30,3
"CTD-2292M16.7",3,0,8,11,27.2727272727273,3
"CTD-2369P2.4",3,0,7,10,30,3
"CTD-2555A7.1",3,0,1,4,75,3
"CTD-3065J16.9",3,0,5,8,37.5,3
"CTDSPL",3,0,5,8,37.5,3
"CTF1",3,0,5,8,37.5,3
"CTSA",3,0,5,8,37.5,3
"CTSB",3,0,0,3,100,3
"CTSK",3,0,4,7,42.8571428571429,3
"CWC22",3,0,15,18,16.6666666666667,3
"CWC27",3,1,9,13,23.0769230769231,4
"CWF19L1",3,0,18,21,14.2857142857143,3
"CWF19L2",3,0,21,24,12.5,3
"CXCL17",3,0,2,5,60,3
"CXCR5",3,0,6,9,33.3333333333333,3
"CYB561D1",3,0,20,23,13.0434782608696,3
"CYP17A1-AS1",3,0,2,5,60,3
"CYP26A1",3,2,8,13,23.0769230769231,5
"CYP2U1",3,0,5,8,37.5,3
"CYP4A22-AS1",3,0,12,15,20,3
"CYR61",3,0,8,11,27.2727272727273,3
"CYTH1",3,0,5,8,37.5,3
"CYTH4",3,0,4,7,42.8571428571429,3
"DANCR",3,0,16,19,15.7894736842105,3
"DAZAP2",3,0,3,6,50,3
"DCAKD",3,0,4,7,42.8571428571429,3
"DCTD",3,0,14,17,17.6470588235294,3
"DCTN2",3,0,8,11,27.2727272727273,3
"DDIT3",3,0,9,12,25,3
"DEFB136",3,1,14,18,16.6666666666667,4
"DENND4A",3,0,5,8,37.5,3
"DERL1",3,0,5,8,37.5,3
"DGKA",3,0,8,11,27.2727272727273,3
"DGKQ",3,0,0,3,100,3
"DGUOK",3,0,13,16,18.75,3
"DHCR7",3,0,12,15,20,3
"DHX15",3,0,15,18,16.6666666666667,3
"DHX16",3,0,4,7,42.8571428571429,3
"DIRC2",3,0,9,12,25,3
"DLG4",3,0,7,10,30,3
"DLK2",3,0,3,6,50,3
"DLL4",3,0,2,5,60,3
"DLX5",3,0,5,8,37.5,3
"DLX6",3,0,8,11,27.2727272727273,3
"DLX6-AS1",3,0,8,11,27.2727272727273,3
"DLX6-AS2",3,0,8,11,27.2727272727273,3
"DMKN",3,0,12,15,20,3
"DNAJC3",3,0,6,9,33.3333333333333,3
"DNAJC3-AS1",3,0,6,9,33.3333333333333,3
"DNAJC4",3,0,0,3,100,3
"DOCK2",3,0,3,6,50,3
"DOPEY1",3,0,19,22,13.6363636363636,3
"DPY19L3",3,0,7,10,30,3
"DSCR3",3,0,6,9,33.3333333333333,3
"DUS4L",3,0,14,17,17.6470588235294,3
"DUSP16",3,0,8,11,27.2727272727273,3
"DUT",3,0,8,11,27.2727272727273,3
"DYNLL2",3,0,4,7,42.8571428571429,3
"E2F2",3,0,2,5,60,3
"E2F4",3,0,2,5,60,3
"ECHDC1",3,0,14,17,17.6470588235294,3
"ECI1",3,0,0,3,100,3
"ECI2",3,0,4,7,42.8571428571429,3
"EDDM3A",3,0,5,8,37.5,3
"EDDM3B",3,0,7,10,30,3
"EDRF1",3,0,11,14,21.4285714285714,3
"EEF2",3,0,3,6,50,3
"EFCAB2",3,0,5,8,37.5,3
"EFCAB5",3,0,6,9,33.3333333333333,3
"EGFR",3,0,12,15,20,3
"EHBP1L1",3,0,2,5,60,3
"EID1",3,0,4,7,42.8571428571429,3
"EID2B",3,0,5,8,37.5,3
"EIF2AK2",3,0,6,9,33.3333333333333,3
"EIF3M",3,1,16,20,15,4
"EIF4A1P3",3,0,5,8,37.5,3
"EIF4A2",3,0,14,17,17.6470588235294,3
"EIF4G2",3,0,6,9,33.3333333333333,3
"EIF5A",3,0,12,15,20,3
"ELF2",3,0,7,10,30,3
"ELMOD3",3,0,10,13,23.0769230769231,3
"ELN",3,0,6,9,33.3333333333333,3
"ELP4",3,1,28,32,9.375,4
"ENG",3,0,1,4,75,3
"ENKUR",3,0,17,20,15,3
"ENTHD1",3,0,7,10,30,3
"ENTHD2",3,0,2,5,60,3
"ENTPD2",3,0,0,3,100,3
"EOMES",3,0,8,11,27.2727272727273,3
"EPAS1",3,0,9,12,25,3
"EPN2",3,0,8,11,27.2727272727273,3
"ERCC4",3,0,17,20,15,3
"ERI2",3,0,5,8,37.5,3
"ERI3",3,0,8,11,27.2727272727273,3
"ERO1L",3,0,9,12,25,3
"ERP27",3,0,9,12,25,3
"ESF1",3,0,10,13,23.0769230769231,3
"ESR1",3,0,3,6,50,3
"ESR2",3,0,7,10,30,3
"ESRRA",3,0,2,5,60,3
"EXOC3L1",3,0,2,5,60,3
"EXOSC4",3,0,5,8,37.5,3
"EXT1",3,1,22,26,11.5384615384615,4
"FADS3",3,0,3,6,50,3
"FAM124B",3,0,3,6,50,3
"FAM129B",3,0,1,4,75,3
"FAM131B",3,0,16,19,15.7894736842105,3
"FAM135A",3,0,14,17,17.6470588235294,3
"FAM150B",3,0,7,10,30,3
"FAM162A",3,0,8,11,27.2727272727273,3
"FAM187B",3,0,11,14,21.4285714285714,3
"FAM187B2P",3,0,11,14,21.4285714285714,3
"FAM188A",3,0,5,8,37.5,3
"FAM20B",3,0,12,15,20,3
"FAM26D",3,1,16,20,15,4
"FAM26E",3,0,9,12,25,3
"FAM26F",3,2,15,20,15,5
"FAM3C",3,0,11,14,21.4285714285714,3
"FAM46C",3,1,11,15,20,4
"FAM47E",3,0,11,14,21.4285714285714,3
"FAM63A",3,0,2,5,60,3
"FAM73A",3,1,9,13,23.0769230769231,4
"FAM81A",3,0,16,19,15.7894736842105,3
"FAM83A",3,0,1,4,75,3
"FAM89B",3,0,2,5,60,3
"FAM91A1",3,0,10,13,23.0769230769231,3
"FAM96B",3,0,2,5,60,3
"FAM98B",3,0,18,21,14.2857142857143,3
"FAM98C",3,0,4,7,42.8571428571429,3
"FAR2",3,0,5,8,37.5,3
"FARP1",3,0,2,5,60,3
"FBXL15",3,0,5,8,37.5,3
"FBXO15",3,0,6,9,33.3333333333333,3
"FBXO31",3,0,7,10,30,3
"FBXO47",3,0,1,4,75,3
"FBXO5",3,0,7,10,30,3
"FBXW5",3,0,2,5,60,3
"FCN3",3,0,0,3,100,3
"FCRLA",3,1,4,8,37.5,4
"FDXACB1",3,0,16,19,15.7894736842105,3
"FER",3,0,2,5,60,3
"FER1L5",3,0,3,6,50,3
"FES",3,0,9,12,25,3
"FIS1",3,0,0,3,100,3
"FIZ1",3,0,15,18,16.6666666666667,3
"FKBP2",3,0,0,3,100,3
"FKBP5",3,0,8,11,27.2727272727273,3
"FKRP",3,0,3,6,50,3
"FLII",3,0,5,8,37.5,3
"FLNB",3,0,8,11,27.2727272727273,3
"FLNB-AS1",3,0,6,9,33.3333333333333,3
"FLOT2",3,0,3,6,50,3
"FNDC7",3,0,0,3,100,3
"FNIP1",3,0,6,9,33.3333333333333,3
"FOLR3",3,0,8,11,27.2727272727273,3
"FOXM1",3,0,2,5,60,3
"FOXR1",3,0,12,15,20,3
"FPR1",3,0,14,17,17.6470588235294,3
"FPR2",3,0,14,17,17.6470588235294,3
"FTH1",3,0,7,10,30,3
"FTL",3,0,12,15,20,3
"FUT7",3,0,0,3,100,3
"FXR2",3,0,7,10,30,3
"GAD1",3,4,18,25,12,7
"GADD45G",3,0,4,7,42.8571428571429,3
"GALE",3,0,1,4,75,3
"GALNT10",3,1,16,20,15,4
"GALNT2",3,1,0,4,75,4
"GALNT4",3,1,8,12,25,4
"GALNT6",3,0,1,4,75,3
"GAPT",3,0,11,14,21.4285714285714,3
"GATA4",3,1,17,21,14.2857142857143,4
"GBA2",3,0,9,12,25,3
"GBAS",3,0,20,23,13.0434782608696,3
"GBGT1",3,0,1,4,75,3
"GBP4",3,0,8,11,27.2727272727273,3
"GBP6",3,0,7,10,30,3
"GCLM",3,0,3,6,50,3
"GDAP1",3,1,6,10,30,4
"GDF5",3,0,1,4,75,3
"GFOD2",3,0,6,9,33.3333333333333,3
"GGH",3,0,7,10,30,3
"GGNBP1",3,0,9,12,25,3
"GGPS1",3,0,7,10,30,3
"GGT6",3,0,5,8,37.5,3
"GHRH",3,0,2,5,60,3
"GIGYF2",3,0,6,9,33.3333333333333,3
"GIT2",3,0,8,11,27.2727272727273,3
"GLG1",3,0,15,18,16.6666666666667,3
"GLIPR1L1",3,0,6,9,33.3333333333333,3
"GLRX",3,0,12,15,20,3
"GLS2",3,0,4,7,42.8571428571429,3
"GMPR",3,0,3,6,50,3
"GNAQ",3,0,3,6,50,3
"GNB2L1",3,0,9,12,25,3
"GNPDA1",3,0,6,9,33.3333333333333,3
"GNS",3,0,4,7,42.8571428571429,3
"GORASP1",3,0,13,16,18.75,3
"GPATCH2",3,0,5,8,37.5,3
"GPATCH4",3,0,8,11,27.2727272727273,3
"GPC2",3,0,10,13,23.0769230769231,3
"GPCPD1",3,0,8,11,27.2727272727273,3
"GPHN",3,0,6,9,33.3333333333333,3
"GPR124",3,0,6,9,33.3333333333333,3
"GPR137B",3,0,4,7,42.8571428571429,3
"GPR146",3,0,1,4,75,3
"GPR19",3,0,12,15,20,3
"GPR87",3,0,3,6,50,3
"GPT2",3,0,9,12,25,3
"GPX4",3,0,2,5,60,3
"GPX8",3,0,5,8,37.5,3
"GRAP2",3,0,7,10,30,3
"GRK4",3,0,5,8,37.5,3
"GRSF1",3,0,8,11,27.2727272727273,3
"GSG1",3,0,12,15,20,3
"GSN",3,0,7,10,30,3
"GSTM3",3,0,4,7,42.8571428571429,3
"GTPBP2",3,0,6,9,33.3333333333333,3
"GTSF1",3,0,0,3,100,3
"GUCA1A",3,0,6,9,33.3333333333333,3
"GUCY1B3",3,0,4,7,42.8571428571429,3
"GUCY2D",3,0,9,12,25,3
"HAMP",3,0,8,11,27.2727272727273,3
"HAPLN4",3,0,12,15,20,3
"HCG14",3,0,17,20,15,3
"HECTD1",3,0,10,13,23.0769230769231,3
"HENMT1",3,0,3,6,50,3
"HES3",3,0,3,6,50,3
"HES6",3,0,7,10,30,3
"HES7",3,0,4,7,42.8571428571429,3
"HEXA",3,0,3,6,50,3
"HEXA-AS1",3,0,3,6,50,3
"HEY1",3,0,5,8,37.5,3
"HEY2",3,0,20,23,13.0434782608696,3
"HINT1",3,0,8,11,27.2727272727273,3
"HIST1H2AK",3,0,13,16,18.75,3
"HIST1H2BN",3,0,13,16,18.75,3
"HIST1H3I",3,1,22,26,11.5384615384615,4
"HIST2H2AA4",3,0,12,15,20,3
"HIST2H2BC",3,0,12,15,20,3
"HKDC1",3,1,4,8,37.5,4
"HMX2",3,0,12,15,20,3
"HNF1A-AS1",3,0,5,8,37.5,3
"HOMEZ",3,0,5,8,37.5,3
"HOOK1",3,0,5,8,37.5,3
"HOXA3",3,4,15,22,13.6363636363636,7
"HOXA4",3,2,11,16,18.75,5
"HOXA5",3,4,15,22,13.6363636363636,7
"HOXA6",3,4,15,22,13.6363636363636,7
"HOXB5",3,0,4,7,42.8571428571429,3
"HOXB7",3,0,2,5,60,3
"HOXD10",3,1,32,36,8.33333333333333,4
"HOXD11",3,1,33,37,8.10810810810811,4
"HOXD12",3,2,25,30,10,5
"HOXD13",3,1,25,29,10.3448275862069,4
"HP1BP3",3,0,7,10,30,3
"HPS4",3,0,7,10,30,3
"HSCB",3,0,3,6,50,3
"HSD17B8",3,0,3,6,50,3
"HSD3B7",3,0,13,16,18.75,3
"HSP90AB1",3,0,9,12,25,3
"HSPBAP1",3,0,9,12,25,3
"HSPD1",3,0,13,16,18.75,3
"HSPE1P7",3,0,10,13,23.0769230769231,3
"HVCN1",3,0,4,7,42.8571428571429,3
"ICAM1",3,0,7,10,30,3
"IFNGR1",3,0,13,16,18.75,3
"IFNLR1",3,0,8,11,27.2727272727273,3
"IFT74",3,0,23,26,11.5384615384615,3
"IFT80",3,0,2,5,60,3
"IK",3,0,13,16,18.75,3
"IKBKE",3,0,8,11,27.2727272727273,3
"IKZF4",3,0,7,10,30,3
"IL17RD",3,0,2,5,60,3
"IL17REL",3,0,5,8,37.5,3
"IL1R1",3,0,2,5,60,3
"IL1RN",3,0,3,6,50,3
"IL37",3,0,4,7,42.8571428571429,3
"IL8",3,1,19,23,13.0434782608696,4
"ILK",3,0,25,28,10.7142857142857,3
"IMMP1L",3,1,28,32,9.375,4
"INCENP",3,0,8,11,27.2727272727273,3
"ING5",3,0,4,7,42.8571428571429,3
"INSIG1",3,0,20,23,13.0434782608696,3
"IP6K3",3,0,9,12,25,3
"IQCH-AS1",3,0,4,7,42.8571428571429,3
"IQGAP3",3,0,5,8,37.5,3
"IRAK2",3,0,8,11,27.2727272727273,3
"IRF2",3,0,9,12,25,3
"IRGC",3,0,12,15,20,3
"ISCA1P4",3,0,3,6,50,3
"ISLR2",3,0,2,5,60,3
"ITFG2",3,0,5,8,37.5,3
"ITGA2B",3,0,4,7,42.8571428571429,3
"ITGAL",3,0,3,6,50,3
"ITGAX",3,0,2,5,60,3
"ITGB6",3,0,7,10,30,3
"ITM2B",3,0,3,6,50,3
"ITSN2",3,0,7,10,30,3
"KANSL1L",3,0,12,15,20,3
"KANSL3",3,0,3,6,50,3
"KAT6A",3,0,7,10,30,3
"KAT8",3,0,19,22,13.6363636363636,3
"KBTBD2",3,1,5,9,33.3333333333333,4
"KCNC4",3,0,4,7,42.8571428571429,3
"KCNC4-AS1",3,0,4,7,42.8571428571429,3
"KCNJ13",3,0,6,9,33.3333333333333,3
"KCNK17",3,0,8,11,27.2727272727273,3
"KCNK7",3,0,1,4,75,3
"KCNMB1",3,0,7,10,30,3
"KCNQ1DN",3,0,5,8,37.5,3
"KCNQ1OT1",3,0,4,7,42.8571428571429,3
"KCNRG",3,0,5,8,37.5,3
"KCTD12",3,0,15,18,16.6666666666667,3
"KCTD16",3,0,8,11,27.2727272727273,3
"KCTD2",3,0,8,11,27.2727272727273,3
"KCTD21-AS1",3,0,6,9,33.3333333333333,3
"KDM4A-AS1",3,0,5,8,37.5,3
"KIAA0100",3,0,5,8,37.5,3
"KIAA0141",3,1,5,9,33.3333333333333,4
"KIAA0196-AS1",3,0,10,13,23.0769230769231,3
"KIAA0895L",3,0,4,7,42.8571428571429,3
"KIAA0922",3,0,15,18,16.6666666666667,3
"KIAA1586",3,0,13,16,18.75,3
"KIF26B",3,0,9,12,25,3
"KIF27",3,0,13,16,18.75,3
"KIF5A",3,0,8,11,27.2727272727273,3
"KIRREL2",3,0,7,10,30,3
"KLHL24",3,0,11,14,21.4285714285714,3
"KLHL29",3,0,3,6,50,3
"KLHL32",3,3,14,20,15,6
"KLHL41",3,0,2,5,60,3
"KLHL6",3,0,5,8,37.5,3
"KLK11",3,0,8,11,27.2727272727273,3
"KLLN",3,0,9,12,25,3
"KRBA2",3,0,7,10,30,3
"KRT10",3,0,8,11,27.2727272727273,3
"KRT18P22",3,2,15,20,15,5
"KRT2",3,0,13,16,18.75,3
"KRT27",3,0,7,10,30,3
"KRT35",3,0,14,17,17.6470588235294,3
"KRT36",3,0,16,19,15.7894736842105,3
"KRT40",3,0,14,17,17.6470588235294,3
"KRT72",3,0,9,12,25,3
"KRT82",3,0,9,12,25,3
"KRT83",3,0,6,9,33.3333333333333,3
"KRTAP1",3,0,10,13,23.0769230769231,3
"KRTAP3",3,0,13,16,18.75,3
"KRTAP9",3,0,12,15,20,3
"KRTDAP",3,0,10,13,23.0769230769231,3
"KY",3,0,4,7,42.8571428571429,3
"LAMTOR2",3,0,10,13,23.0769230769231,3
"LAP3P2",3,0,8,11,27.2727272727273,3
"LCA5",3,0,13,16,18.75,3
"LCK",3,0,3,6,50,3
"LCMT1",3,0,8,11,27.2727272727273,3
"LETMD1",3,0,7,10,30,3
"LIN28A",3,0,8,11,27.2727272727273,3
"LINC00336",3,0,7,10,30,3
"LINC00337",3,0,3,6,50,3
"LINC00461",3,4,40,47,6.38297872340426,7
"LINC00528",3,0,9,12,25,3
"LINC00686",3,0,3,6,50,3
"LINC00852",3,0,9,12,25,3
"LINC00853",3,0,12,15,20,3
"LINC00888",3,0,8,11,27.2727272727273,3
"LIX1L",3,0,15,18,16.6666666666667,3
"LMAN1L",3,0,5,8,37.5,3
"LMBR1L",3,0,4,7,42.8571428571429,3
"LMOD3",3,0,3,6,50,3
"LNP1",3,0,9,12,25,3
"LOXL2",3,0,1,4,75,3
"LPIN1",3,0,7,10,30,3
"LPXN",3,1,4,8,37.5,4
"LRIF1",3,0,4,7,42.8571428571429,3
"LRMP",3,0,6,9,33.3333333333333,3
"LRRC16A",3,0,5,8,37.5,3
"LRRC27",3,0,2,5,60,3
"LRRC32",3,0,0,3,100,3
"LRRC34",3,0,3,6,50,3
"LRRC6",3,0,11,14,21.4285714285714,3
"LRRIQ4",3,0,3,6,50,3
"LRRN3",3,0,6,9,33.3333333333333,3
"LRRN4CL",3,0,1,4,75,3
"LRWD1",3,0,2,5,60,3
"LSM3",3,0,7,10,30,3
"LSM7",3,0,5,8,37.5,3
"LSR",3,0,10,13,23.0769230769231,3
"LTB4R",3,0,10,13,23.0769230769231,3
"LTB4R2",3,0,10,13,23.0769230769231,3
"LTV1",3,0,10,13,23.0769230769231,3
"LUC7L3",3,0,6,9,33.3333333333333,3
"LY6D",3,0,4,7,42.8571428571429,3
"LY6G6E",3,0,2,5,60,3
"LYPD6",3,0,3,6,50,3
"LYRM7",3,0,8,11,27.2727272727273,3
"MAD2L1BP",3,0,6,9,33.3333333333333,3
"MAFK",3,0,6,9,33.3333333333333,3
"MAMDC4",3,0,3,6,50,3
"MAN1C1",3,0,14,17,17.6470588235294,3
"MAN2A2",3,0,8,11,27.2727272727273,3
"MANBA",3,0,9,12,25,3
"MAP1LC3B",3,0,7,10,30,3
"MAP3K6",3,0,0,3,100,3
"MAPKBP1",3,0,4,7,42.8571428571429,3
"MARCH5",3,1,8,12,25,4
"MARCH7",3,0,6,9,33.3333333333333,3
"MAST1",3,0,3,6,50,3
"MAST4",3,0,9,12,25,3
"MAST4-AS1",3,0,7,10,30,3
"MAX",3,0,2,5,60,3
"MBD6",3,0,9,12,25,3
"MBTD1",3,0,3,6,50,3
"MED4",3,0,1,4,75,3
"MEFV",3,0,4,7,42.8571428571429,3
"MEPCE",3,0,7,10,30,3
"METAP1D",3,0,9,12,25,3
"METTL16",3,1,9,13,23.0769230769231,4
"METTL4",3,0,7,10,30,3
"MEX3B",3,1,8,12,25,4
"MFI2-AS1",3,0,1,4,75,3
"MFSD2B",3,0,3,6,50,3
"MGARP",3,0,5,8,37.5,3
"MICAL3",3,0,11,14,21.4285714285714,3
"MIEF2",3,0,5,8,37.5,3
"MIPEP",3,0,16,19,15.7894736842105,3
"MIR1231",3,0,3,6,50,3
"MIR1256",3,0,5,8,37.5,3
"MIR125A",3,0,12,15,20,3
"MIR1302",3,0,18,21,14.2857142857143,3
"MIR1304",3,2,14,19,15.7894736842105,5
"MIR130B",3,0,1,4,75,3
"MIR1471",3,0,10,13,23.0769230769231,3
"MIR1538",3,0,6,9,33.3333333333333,3
"MIR15B",3,0,6,9,33.3333333333333,3
"MIR193A",3,0,5,8,37.5,3
"MIR194",3,0,4,7,42.8571428571429,3
"MIR196A1",3,0,2,5,60,3
"MIR200A",3,0,3,6,50,3
"MIR200B",3,0,3,6,50,3
"MIR214",3,0,6,9,33.3333333333333,3
"MIR22HG",3,1,7,11,27.2727272727273,4
"MIR23A",3,1,1,5,60,4
"MIR24",3,1,1,5,60,4
"MIR27A",3,1,1,5,60,4
"MIR28",3,1,17,21,14.2857142857143,4
"MIR301B",3,0,1,4,75,3
"MIR302A",3,0,12,15,20,3
"MIR3124",3,0,8,11,27.2727272727273,3
"MIR3185",3,1,18,22,13.6363636363636,4
"MIR3199",3,0,3,6,50,3
"MIR335",3,1,2,6,50,4
"MIR3607",3,1,17,21,14.2857142857143,4
"MIR3610",3,0,7,10,30,3
"MIR365A",3,1,10,14,21.4285714285714,4
"MIR3913",3,1,8,12,25,4
"MIR429",3,0,3,6,50,3
"MIR4449",3,0,16,19,15.7894736842105,3
"MIR4470",3,0,11,14,21.4285714285714,3
"MIR4515",3,1,10,14,21.4285714285714,4
"MIR4638",3,0,8,11,27.2727272727273,3
"MIR4639",3,0,2,5,60,3
"MIR4700",3,0,7,10,30,3
"MIR497HG",3,0,1,4,75,3
"MIR5090",3,0,2,5,60,3
"MIR548P",3,0,4,7,42.8571428571429,3
"MIR616",3,0,9,12,25,3
"MIR647",3,0,1,4,75,3
"MIR760",3,0,7,10,30,3
"MIR762",3,0,5,8,37.5,3
"MIR874",3,0,3,6,50,3
"MIR99B",3,0,12,15,20,3
"MIRLET7E",3,0,12,15,20,3
"MKKS",3,0,17,20,15,3
"MLPH",3,0,8,11,27.2727272727273,3
"MLYCD",3,0,5,8,37.5,3
"MME",3,0,10,13,23.0769230769231,3
"MMP17",3,0,3,6,50,3
"MMP19",3,0,2,5,60,3
"MMP2",3,0,5,8,37.5,3
"MMP20",3,0,15,18,16.6666666666667,3
"MMP7",3,0,16,19,15.7894736842105,3
"MNAT1",3,0,8,11,27.2727272727273,3
"MND1",3,0,13,16,18.75,3
"MNDA",3,0,1,4,75,3
"MNS1",3,0,3,6,50,3
"MOAP1",3,0,2,5,60,3
"MOGAT1",3,3,12,18,16.6666666666667,6
"MPPE1",3,0,7,10,30,3
"MRE11A",3,0,11,14,21.4285714285714,3
"MRPL13",3,1,10,14,21.4285714285714,4
"MRPL28",3,0,9,12,25,3
"MRPL3",3,0,20,23,13.0434782608696,3
"MRPL4",3,0,7,10,30,3
"MRPL47",3,0,19,22,13.6363636363636,3
"MRPL9",3,0,10,13,23.0769230769231,3
"MRPS17",3,0,20,23,13.0434782608696,3
"MRPS28",3,0,7,10,30,3
"MT1X",3,0,1,4,75,3
"MTBP",3,1,10,14,21.4285714285714,4
"MTMR6",3,0,11,14,21.4285714285714,3
"MTND6P4",3,0,0,3,100,3
"MTOR",3,0,4,7,42.8571428571429,3
"MUL1",3,0,3,6,50,3
"MYB-AS1",3,0,9,12,25,3
"MYBL2",3,0,4,7,42.8571428571429,3
"MYBPH",3,0,2,5,60,3
"MYCBP2",3,0,16,19,15.7894736842105,3
"MYCN",3,0,8,11,27.2727272727273,3
"MYCNOS",3,0,8,11,27.2727272727273,3
"MYL12A",3,0,4,7,42.8571428571429,3
"MYO1A",3,0,5,8,37.5,3
"MYO1C",3,0,7,10,30,3
"MYO1F",3,0,1,4,75,3
"MYOF",3,0,3,6,50,3
"MYOM1",3,0,2,5,60,3
"NAA30",3,2,10,15,20,5
"NAA60",3,0,8,11,27.2727272727273,3
"NADK",3,0,0,3,100,3
"NADSYN1",3,0,12,15,20,3
"NAIF1",3,0,2,5,60,3
"NAPEPLD",3,0,8,11,27.2727272727273,3
"NAT9",3,0,1,4,75,3
"NBEAL2",3,1,3,7,42.8571428571429,4
"NCL",3,0,8,11,27.2727272727273,3
"NCOA1",3,0,9,12,25,3
"NCOA3",3,0,4,7,42.8571428571429,3
"NCOA7-AS1",3,0,10,13,23.0769230769231,3
"NCSTN",3,0,8,11,27.2727272727273,3
"NDC80",3,0,7,10,30,3
"NDFIP1",3,0,4,7,42.8571428571429,3
"NDRG1",3,0,6,9,33.3333333333333,3
"NDUFA2",3,0,13,16,18.75,3
"NDUFA4",3,0,9,12,25,3
"NDUFAF4",3,2,21,26,11.5384615384615,5
"NDUFAF5",3,0,10,13,23.0769230769231,3
"NDUFB1P1",3,0,3,6,50,3
"NDUFB5",3,0,19,22,13.6363636363636,3
"NDUFC2",3,0,8,11,27.2727272727273,3
"NDUFC2-KCTD14",3,0,8,11,27.2727272727273,3
"NDUFS2",3,0,7,10,30,3
"NEIL2",3,0,8,11,27.2727272727273,3
"NELFCD",3,0,4,7,42.8571428571429,3
"NEURL2",3,0,5,8,37.5,3
"NFAT5",3,0,6,9,33.3333333333333,3
"NFATC2IP",3,0,6,9,33.3333333333333,3
"NFKB1",3,0,16,19,15.7894736842105,3
"NFKB2",3,0,6,9,33.3333333333333,3
"NFS1",3,0,4,7,42.8571428571429,3
"NIPA2",3,0,22,25,12,3
"NIPBL",3,0,4,7,42.8571428571429,3
"NMB",3,0,14,17,17.6470588235294,3
"NME5",3,0,3,6,50,3
"NMT1",3,0,4,7,42.8571428571429,3
"NOB1",3,0,2,5,60,3
"NOL9",3,0,4,7,42.8571428571429,3
"NOLC1",3,0,3,6,50,3
"NOP14",3,0,5,8,37.5,3
"NPB",3,0,8,11,27.2727272727273,3
"NPDC1",3,0,0,3,100,3
"NPHP3",3,1,20,24,12.5,4
"NPHP3-AS1",3,1,20,24,12.5,4
"NPIPB7",3,0,5,8,37.5,3
"NPPC",3,0,9,12,25,3
"NR3C1",3,0,8,11,27.2727272727273,3
"NRP2",3,0,18,21,14.2857142857143,3
"NRXN2",3,0,8,11,27.2727272727273,3
"NSL1",3,0,7,10,30,3
"NT5C1B",3,1,8,12,25,4
"NTF3",3,0,7,10,30,3
"NUBP1",3,0,15,18,16.6666666666667,3
"NUP98",3,0,13,16,18.75,3
"NXF1",3,0,5,8,37.5,3
"NXT1",3,0,16,19,15.7894736842105,3
"OAZ2",3,0,8,11,27.2727272727273,3
"OAZ3",3,0,10,13,23.0769230769231,3
"ODF2L",3,0,5,8,37.5,3
"ODF3",3,0,2,5,60,3
"OLFML3",3,0,6,9,33.3333333333333,3
"OR10T2",3,1,8,12,25,4
"OR14I1",3,0,4,7,42.8571428571429,3
"OR2T4",3,0,2,5,60,3
"OR2T8",3,0,1,4,75,3
"OR6N2",3,0,2,5,60,3
"OR7E155P",3,0,4,7,42.8571428571429,3
"OR7E37P",3,0,4,7,42.8571428571429,3
"OSBP",3,0,2,5,60,3
"OSBPL7",3,0,2,5,60,3
"OSR1",3,3,21,27,11.1111111111111,6
"OTP",3,1,42,46,6.52173913043478,4
"P2RY13",3,0,3,6,50,3
"PADI1",3,1,4,8,37.5,4
"PAPOLA",3,0,10,13,23.0769230769231,3
"PAQR6",3,0,2,5,60,3
"PARP4",3,0,10,13,23.0769230769231,3
"PAX4",3,0,7,10,30,3
"PAX8",3,0,3,6,50,3
"PAXIP1-AS2",3,2,48,53,5.66037735849057,5
