"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","nb_enhancer_changed"
"NCAPH",-3.09105112479643,1695.04587534488,-2.22023904808738,0.031070920032631,0.455791836723798,-4.58315424494192,3,1,48,52,4
"NCR2",-2.668856540521,141.291871441708,-2.26840645004375,0.0277571953199281,0.441819244610874,-4.58254567728378,3,0,9,12,3
"NDUFB9",-3.54472946135386,7778.73673670869,-2.2563289731396,0.028557167695585,0.445144148332568,-4.58269903716434,0,1,26,27,1
"NES",-1.32917539959288,11.0306877640982,-2.13258427939491,0.0380072762830042,0.464572726804363,-4.58424018022525,1,0,9,10,1
"NFAM1",-3.57016206617223,3657.71771312147,-2.1485239955765,0.0366530099120294,0.464572726804363,-4.58404482618519,4,0,14,18,4
"NOV",-2.6544134957718,219.264771506308,-2.45145819473121,0.0178496625120266,0.388215875418747,-4.5801615015245,0,2,4,6,2
"NPPB",-0.769066364742286,4.48594048547887,-2.41252208886019,0.0196402769181989,0.39882959696043,-4.58067768764463,1,0,7,8,1
"NPPC",-1.1342879063298,4.5598406880426,-2.2522529297537,0.0288317350899185,0.446457762731871,-4.58275067960192,1,0,29,30,1
"NT5C2",-3.50124020591188,9925.84715768994,-2.2038487557841,0.032275825776507,0.460464164185639,-4.58335944182452,2,0,3,5,2
"NUF2",-2.81926608424779,823.181706248515,-2.29824320924723,0.0258656866706534,0.433917827187114,-4.582164643958,0,1,4,5,1
"OCLN",-3.20548301513052,1673.23631877477,-2.30786278935286,0.0252808191147607,0.431185333571461,-4.58204114621211,1,0,10,11,1
"ONECUT2",-1.0332823031069,4.39793412469372,-2.15327278783265,0.0362578223947811,0.464572726804363,-4.58398644125795,1,0,11,12,1
"OR14I1",-0.763890923184117,1.11065534650543,-2.03906622289233,0.0468696114917093,0.483212183981998,-4.58536663695615,1,0,4,5,1
"OR4D10",-0.877334329659646,0.13762107131916,-2.52364175709679,0.0149154588484957,0.374343483042678,-4.57919237161344,1,0,0,1,1
"OSCP1",-1.74818559099398,73.5348350572027,-2.4955032249503,0.0160028374386818,0.382558049425978,-4.57957199912811,1,0,19,20,1
"OTX1",-2.2804257704789,45.5542723347833,-2.39659368338831,0.0204182851134298,0.402437813042116,-4.58088748634291,4,0,5,9,4
"P2RY13",-3.34870860012464,2153.9689175897,-2.25913036320716,0.0283698109592687,0.445144148332568,-4.58266351048806,0,1,9,10,1
"P2RY2",-2.69840901157241,267.156793072702,-4.24917921762287,9.59988911193097e-05,0.0857106810662439,-4.55331586787746,1,0,2,3,1
"PADI2",-3.67560979703969,4441.33150511575,-2.03864036771409,0.0469137613432112,0.483212183981998,-4.58537168794149,4,0,35,39,4
"PADI4",-4.14958202874554,14185.7382600681,-2.51710391042963,0.0151619464706582,0.374981511234975,-4.57928078257424,1,0,15,16,1
"PAK6",-2.09376539639615,205.926839660622,-2.20890469562019,0.0318998170120816,0.458597706241936,-4.58329624780236,7,0,26,33,7
"PCBD1",-2.76023924230224,1073.86172312069,-2.58316641984458,0.0128332112460092,0.3657025108705,-4.57838180465563,2,0,16,18,2
"PDIA6",-3.48008917756851,8508.21893779387,-2.53168019200213,0.0146173868181553,0.374343483042678,-4.57908349861166,0,1,28,29,1
"PERP",-2.12185233597667,80.5616090191462,-2.1747580808378,0.0345162713523255,0.464572726804363,-4.58372123584601,0,1,15,16,1
"PGM1",-3.69032022457269,6879.31967877223,-4.56339804803312,3.40675147806433e-05,0.054439888619468,-4.54845316063517,0,2,5,7,2
"PHLDA1",-3.64035973124485,2066.85207799704,-2.23474900248453,0.0300376313470417,0.451815994361757,-4.58297178426769,4,5,51,60,9
"PHPT1",-2.72406924034305,1387.67259699703,-3.00520929591854,0.00417936790501356,0.256633654124525,-4.57238107778006,1,0,7,8,1
"PIF1",-2.36608908161921,267.250419884812,-2.20801889879722,0.0319654124693523,0.458597706241936,-4.58330732602873,1,0,0,1,1
"PIK3CB",-3.43982625545439,6760.89835619052,-2.81370509106113,0.00703557540284197,0.305856947475634,-4.57515434031641,1,0,8,9,1
"PLEKHA2",-3.44966159625411,9898.85135700979,-2.1990209477256,0.0326385165381863,0.460942102676021,-4.58341969796051,2,0,23,25,2
"PLK1",-3.15025601155103,1890.09989319081,-2.12923828828754,0.0382970655074723,0.464572726804363,-4.58428106616087,1,0,1,2,1
"PLK2",-3.07985855526248,1373.38750560274,-3.28001011306165,0.00191784945133041,0.216648016765782,-4.5682868879425,2,0,35,37,2
"PLS1",-2.77291271567732,428.449577821051,-4.91170833382368,1.05130006687426e-05,0.036399512648743,-4.54313835216542,0,2,21,23,2
"PLXNC1",-4.02470114563425,16677.5412982361,-2.39110520911163,0.0206927162656188,0.404683448314435,-4.580959590253,0,1,7,8,1
"PNLDC1",-2.87436302529898,151.742401711031,-2.10547307243953,0.0404115921645172,0.467191670638572,-4.58457023496732,0,1,4,5,1
"POLA2",-3.01943437641601,2866.31594209586,-2.53545956364227,0.0144791238337122,0.37368842690551,-4.57903224623004,2,0,5,7,2
"POLQ",-3.29504580791086,2357.45064315904,-2.67202629037917,0.0102147554757857,0.334311322902056,-4.57715369745483,1,0,16,17,1
"POM121L9P",-0.965417641601243,4.02929404556617,-2.08585883529189,0.0422329513218709,0.471874074038003,-4.58480725986454,1,0,3,4,1
"PPAP2B",-2.39302487147728,173.595993151357,-2.72638297037161,0.00886466903246825,0.326264962860334,-4.57639236596267,0,1,7,8,1
"PPL",-2.66544207348968,628.595059870585,-2.44684018406338,0.0180540469288524,0.388646375659039,-4.58022296882689,1,1,24,26,2
"PPP1R3C",-1.06776102770839,4.42853139500151,-2.54653303814831,0.0140808330981494,0.373106156608361,-4.5788818422883,3,0,16,19,3
"PRC1",-3.34882466231161,3504.39324944917,-2.08271387026069,0.0425315547174365,0.473039255756237,-4.58484512577978,0,1,5,6,1
"PRG2",-4.68567884879456,11843.5377976356,-3.15282009224752,0.00276263845331121,0.233296956215801,-4.57019647728576,2,0,23,25,2
"PRIM2",-2.65228182862562,1867.40686116433,-2.05343595669787,0.0454008310006618,0.481472329139932,-4.58519577636921,1,1,34,36,2
"PRKAA2",-0.906594251887428,1.77054121313698,-2.10659361863781,0.0403096439953931,0.467191670638572,-4.58455664904755,0,1,7,8,1
"PRKDC",-4.01676298647626,40235.5859359339,-2.08418526943459,0.0423916221684856,0.472955724451192,-4.58482741468047,0,1,20,21,1
"PROX1",-1.40859093367159,5.17321925720842,-2.05031011813642,0.0457168861723614,0.48272563818177,-4.58523301349118,1,0,3,4,1
"PSTPIP1",-3.47506432225221,5377.79509536018,-2.13903426791091,0.0374540768327861,0.464572726804363,-4.58416124580541,1,1,15,17,2
"PSTPIP2",-3.68276012020881,5862.88010656283,-3.21633219222404,0.00230450601106552,0.225819848461675,-4.5692457905184,2,0,4,6,2
"PTPDC1",-2.32523469885353,328.759411662171,-2.45264522111141,0.0177974656611602,0.388215875418747,-4.5801456912436,1,0,3,4,1
"PTPRS",-3.40790815513,974.060713204931,-3.82009580116493,0.000377021877611068,0.128397581729382,-4.55999145277068,1,0,8,9,1
"RAB11FIP1",-3.75778248557093,7395.21364014918,-3.4018051184533,0.00134295319613355,0.204292068583016,-4.56643865713597,1,0,11,12,1
"RAB26",-1.71685536640904,86.05389824987,-2.57723178328588,0.013028230538679,0.366138389084857,-4.57846306575397,2,1,10,13,3
"RAB2A",-3.28096811377972,5191.74464588283,-2.54356622679046,0.0141865543828361,0.37368842690551,-4.57892217294055,0,1,28,29,1
"RAB32",-3.13422386787012,2655.81639032313,-2.36006354693112,0.0223081384424355,0.413407018736088,-4.58136557086774,2,2,14,18,4
"RAD51",-3.13993490369764,1756.52653536294,-2.62744087628695,0.0114602951320536,0.349698953315028,-4.57777252913452,2,0,5,7,2
"RGS22",-1.40850878210918,8.22852479635847,-3.39598132028362,0.00136623264909644,0.204292068583016,-4.5665274176607,1,0,18,19,1
"RNASEH2C",-3.63855545927738,3871.46145720857,-4.50650500593754,4.11739039931714e-05,0.0610961915395817,-4.54932988287196,0,1,5,6,1
"ROMO1",-2.88854429464192,2334.91536189559,-2.03944507162438,0.0468303652512175,0.483212183981998,-4.58536214289557,2,0,15,17,2
"RPA3",-2.65894315811577,1159.18619290442,-2.53101320093954,0.014641911927816,0.374343483042678,-4.57909253946878,3,2,14,19,5
"RPL39L",-1.68800536047051,35.574663193046,-3.91196603288471,0.000282730482104059,0.119866184392443,-4.55856331370172,1,0,6,7,1
"RPN1",-3.73432190256144,19366.1406633356,-2.95329142981408,0.004822113234221,0.265715067182247,-4.57314023217689,2,0,14,16,2
"RPP25",-1.61325868001246,38.013913119873,-2.6433178612623,0.0110016389535062,0.343681274616748,-4.57755275842825,3,0,7,10,3
"RPS27L",-2.61555131858375,1812.83757249683,-2.23703986748827,0.0298773060619151,0.451487685964089,-4.58294290837969,1,0,1,2,1
"RRAD",-1.70611457049741,23.4448011845023,-3.3004400870785,0.00180740231498198,0.212129806166303,-4.56797810701854,1,0,3,4,1
"RRAGD",-3.033238409872,1863.88153351929,-2.8001837468123,0.00729384428222948,0.308884659369283,-4.57534720263961,1,0,14,15,1
"RRBP1",-3.75281969852602,11662.5057320002,-2.86055743133506,0.00620472755560268,0.29656491884048,-4.57448290661792,3,2,33,38,5
"RRM1",-3.4153632205436,6741.3497034726,-2.01970019288044,0.0489141632572605,0.491840671590673,-4.58559559756792,2,1,32,35,3
"RTL1",-1.96193782419139,23.908187460218,-2.31998988911522,0.02456032325093,0.426959125702778,-4.58188501009887,0,1,12,13,1
"S100P",-3.19229221889958,1473.77277835139,-2.04666918653932,0.046087430171503,0.483010475762395,-4.58527633780118,1,0,6,7,1
"SATB2",-3.31672218177757,618.714014949759,-2.83724792446324,0.00660599201751181,0.298785779261742,-4.574817555969,0,1,8,9,1
"SCLT1",-3.29783433306288,4616.36604325439,-2.41122474588668,0.0197026315084652,0.39882959696043,-4.58069480542071,0,1,18,19,1
"SEMA3E",-1.18510499243594,3.4576205817697,-2.57665043309093,0.0130474789837036,0.366138389084857,-4.57847102074681,0,1,2,3,1
"SERPINB10",-3.59619678159041,1883.52847013253,-3.8790058276076,0.000313591010166595,0.12474301824953,-4.55907593624013,0,1,4,5,1
"SESTD1",-3.19392481440758,2445.01458112987,-2.63358646643361,0.0112807240805062,0.34824085028667,-4.5776875404756,3,0,24,27,3
"SFT2D1",-2.63334273309544,1584.24587321511,-2.02920947764714,0.0479007781877707,0.487073306937224,-4.58548335967327,2,0,13,15,2
"SGOL1",-2.49096897773192,515.322610399036,-2.13740409020133,0.0375932220026674,0.464572726804363,-4.58418121062742,0,3,20,23,3
"SGPP1",-2.61654127713714,537.483972873388,-2.72480537931146,0.00890141917065167,0.326264962860334,-4.57641456553222,0,1,3,4,1
"SHE",-2.0203089175926,27.2880769365803,-2.38419827441614,0.0210427803898161,0.406536456562991,-4.58105019201891,1,0,11,12,1
"SIGLEC8",-2.61858468300634,149.842268599932,-2.48787834343849,0.0163096143937704,0.38568553990827,-4.5796744676952,2,0,22,24,2
"SIM2",-2.10417810563779,25.1139687839605,-2.0967633971921,0.0412117166985797,0.469628196761544,-4.58467566932127,2,0,5,7,2
"SLAMF9",-0.949737429042532,6.29809444869848,-2.11743303903397,0.0393350154372023,0.465148123731316,-4.5844249790597,0,1,4,5,1
"SLC12A8",-1.95087474464248,44.2360360855906,-2.14220336571298,0.037184868280093,0.464572726804363,-4.5841224051176,1,0,30,31,1
"SLC16A14",-1.58634440205559,33.7723653992536,-2.06391566240448,0.0443550341730057,0.480788804450888,-4.585070652595,1,0,7,8,1
"SLC22A15",-3.56428492286059,3212.15669456145,-3.46579491536516,0.00111080677742546,0.197229914480654,-4.56546110269882,2,0,5,7,2
"SLC26A8",-3.02963298265746,754.355243797937,-3.49551605423476,0.00101648756522022,0.185232567367411,-4.56500572109301,1,0,7,8,1
"SLC29A1",-3.56923750555843,6911.4874204112,-2.17447644033561,0.0345386155661445,0.464572726804363,-4.58372472336795,1,0,17,18,1
"SLC36A4",-3.13471719937219,2111.42494332833,-2.02363676551776,0.0484924218463436,0.489655807102704,-4.58554917851086,1,0,21,22,1
"SLC45A4",-3.11205241392766,1193.76004224813,-2.56940600771838,0.0132895251050128,0.367363507444565,-4.57857007204819,2,0,34,36,2
"SLC5A9",-1.62857485208943,36.7263222707628,-2.60295051517094,0.0122021612854936,0.359775510163771,-4.57811020695574,1,1,11,13,2
"SLC7A11",-2.69507951535874,328.208595484132,-3.15813587126682,0.0027212265238493,0.232583648781947,-4.5701171390334,1,4,21,26,5
"SLIT1",-1.98879791336727,156.650448773758,-2.25113640133878,0.0289073534775109,0.446457762731871,-4.58276481555345,0,2,14,16,2
"SNX10",-2.95323210729818,1512.46507044396,-2.53476202927056,0.0145045523546167,0.37368842690551,-4.57904170864218,1,0,4,5,1
"SOX15",-1.34576068029426,50.0138265326626,-2.110728740858,0.0399353704899032,0.467191670638572,-4.58450647151781,4,0,14,18,4
"SPATA5L1",-2.44887432515594,767.475139798373,-2.88331820145623,0.00583484095287469,0.287770329334909,-4.57415500675106,2,1,31,34,3
"SPATS2L",-2.97590627469526,844.017463422306,-2.342453792405,0.0232739954787668,0.418631053478362,-4.58159448560243,2,0,27,29,2
"SPC25",-2.29373045312121,210.748817847369,-2.10970696959267,0.0400275681002359,0.467191670638572,-4.58451887628232,1,0,14,15,1
"SPCS2",-2.88382157662292,2234.97661819178,-2.70535796655,0.00936611496130397,0.328599128608361,-4.57668772276,1,0,2,3,1
"SPDYE4",-1.39733369602013,21.2517691801345,-2.57534983929968,0.0130906354217178,0.366138389084857,-4.57848881421739,3,2,32,37,5
"SPOPL",-3.10759883246863,3160.3713286133,-2.41414698677519,0.0195624295814621,0.39882959696043,-4.58065624047327,8,5,44,57,13
"SPRED1",-2.7363346647989,547.60283183089,-2.19891032315804,0.0326468692477311,0.460942102676021,-4.58342107767965,0,3,24,27,3
"SRGN",-5.3525917904568,187468.344038778,-2.91304860759971,0.00538252005434732,0.278844068850402,-4.5737250624784,1,0,9,10,1
"SRP9",-2.74213267212233,1924.54725281791,-2.09219180221944,0.041637201625396,0.471117225798462,-4.58473089310102,1,1,11,13,2
"SSR1",-3.14575720113978,8803.02293359669,-2.12607284423189,0.0385729984309568,0.464572726804363,-4.58431970681954,1,0,5,6,1
"ST14",-3.71409513104909,3677.64702504901,-2.7152867840316,0.00912614801558525,0.32771882106317,-4.57654837985437,1,0,7,8,1
"STAU2",-3.11912225878305,3741.14094870926,-2.59954864228744,0.0123086119411084,0.360590864358916,-4.57815698439172,0,1,19,20,1
"STK32C",-2.58047327423474,598.535588732829,-2.18528782543495,0.0336899680461969,0.464572726804363,-4.58359063758184,1,0,3,4,1
"STK33",-2.52217955969419,205.569065075188,-3.76080696110181,0.00045325274565488,0.134512464831921,-4.56091167596059,1,0,11,12,1
"STOX2",-2.4056065077527,104.495466538379,-2.94138914844947,0.00498192124195475,0.268120289845513,-4.57331353834625,0,3,14,17,3
"STT3A",-3.43948798283213,13721.0128198057,-2.18744725060696,0.03352268185448,0.464572726804363,-4.58356380434708,1,0,13,14,1
"STX10",-2.92022783377076,3050.83458722507,-2.14056854620019,0.0373235301662956,0.464572726804363,-4.58414244630812,1,1,7,9,2
"TACSTD2",-2.85864211350462,321.317209341728,-2.58537218351498,0.0127614084979853,0.3657025108705,-4.57835157699984,1,1,6,8,2
"TAS2R38",-1.00738022887442,5.06723301433766,-2.75137306479205,0.00830085322978121,0.320778150247046,-4.576039904168,1,1,11,13,2
"TCEB1",-2.3915420134987,883.947321535564,-2.13822779547186,0.0375228573874546,0.464572726804363,-4.58417112394454,1,1,24,26,2
"TDRD10",-1.39112614757904,8.42822352523593,-2.11301351654565,0.0397298797458987,0.467191670638572,-4.58447871882091,1,0,11,12,1
"TIMELESS",-3.37709712671479,4196.51644017924,-2.41004233139659,0.0197596174149227,0.39882959696043,-4.58071040215358,2,0,17,19,2
"TM6SF1",-3.13080341491669,1597.90027196377,-2.98866645940861,0.00437492036374845,0.256633654124525,-4.57262352467402,2,1,10,13,3
"TMEM106C",-3.29408394695103,3110.34546684461,-2.84571268131035,0.00645757157316959,0.297556676752446,-4.57469616629982,1,0,7,8,1
"TMIE",-2.05670924139655,82.1429507995095,-2.21121956398444,0.0317289565419541,0.458597706241936,-4.58326728349813,1,0,4,5,1
"TNFAIP3",-4.33096448497349,22543.2511524742,-2.1191417236632,0.039183275318204,0.464918373307531,-4.58440418206805,2,0,27,29,2
"TNFRSF12A",-1.30327768696499,26.0315773929012,-2.43716827648686,0.018488967747965,0.390732264492599,-4.58035149273986,1,0,0,1,1
"TNFRSF19",-1.86730481490648,52.7805544230548,-2.13912150562755,0.0374466433374583,0.464572726804363,-4.58416017712052,0,1,23,24,1
"TNNI2",-2.92224170535197,589.187661298785,-3.2368458931573,0.00217255134091031,0.222384716918403,-4.56893748455072,0,1,9,10,1
"TOP2A",-3.93711931611957,10387.6592063081,-2.40785535613516,0.0198654087247329,0.399114120742362,-4.58073923800004,2,1,16,19,3
"TOR1AIP1",-3.41205661981481,7574.02802561216,-2.32033485290693,0.0245400992016146,0.426959125702778,-4.5818805614517,3,0,5,8,3
"TOR3A",-2.7445709203466,1691.23435665821,-2.1607568756847,0.0356426053476896,0.464572726804363,-4.58389425561952,1,0,12,13,1
"TRAPPC9",-3.53122650255702,11720.9626829472,-2.9782615369916,0.00450226138346801,0.256633654124525,-4.572775753174,1,0,3,4,1
"TRIB1",-4.09486679059491,11568.3851410649,-2.33777660501824,0.0235367414940735,0.420558774226688,-4.58165511390329,1,1,49,51,2
"TRIM63",-1.53450773076591,6.09191244933162,-2.09945424418486,0.0409630547005685,0.46936504440637,-4.58464312671911,1,0,7,8,1
"TROAP",-3.11427147824645,1421.80180731679,-2.40013747019982,0.0202428338720906,0.40126396074314,-4.58084087943802,1,0,13,14,1
"TSPAN11",-1.22544870526906,16.4590731729514,-2.01319861245558,0.0496176547299875,0.49441325348843,-4.58567212530535,0,1,5,6,1
"TSPAN12",-1.92780317621216,29.253364215677,-3.23141376058514,0.00220678130288173,0.222384716918403,-4.56901918257777,0,1,4,5,1
"TTK",-3.0388041581646,1179.06816250953,-3.12682368643845,0.00297384514863896,0.237882121071546,-4.57058384141827,5,1,33,39,6
"TUBA4B",-1.57091206356341,49.4958789300427,-2.01578577237344,0.0493366747102442,0.493322749931957,-4.58564169329641,5,0,21,26,5
"TUFT1",-2.31691908464704,276.174168537906,-2.22158414738789,0.0309738268226496,0.455250566273094,-4.58313736215915,3,1,42,46,4
"TULP2",-2.4971937718195,370.435252804012,-2.07484274654315,0.0432869702466685,0.476946419655463,-4.58493972621095,2,0,10,12,2
"UBE2C",-3.01899573726158,1155.58387858485,-2.37527293783331,0.021503016763201,0.409261718693599,-4.58116704303702,3,0,13,16,3
"UBE2W",-2.85259155811617,1223.01561689152,-4.11235025240665,0.000149441493813806,0.0880830242555639,-4.55544419046156,1,0,32,33,1
"UBN1",-3.71729174333671,9748.12103450115,-2.1855058133872,0.0336730476400945,0.464572726804363,-4.58358792961714,2,1,41,44,3
"UGT3A2",-3.15290052743312,468.603690302463,-2.78506268762557,0.00759303819830185,0.313465197895884,-4.57556238794755,1,0,1,2,1
"UNC13B",-2.95909731922442,803.614313082178,-2.23950710675736,0.0297054858539152,0.451487685964089,-4.58291178849925,0,1,8,9,1
"UPB1",-2.60839021396937,419.79820265129,-2.57815776610683,0.0129976247947179,0.366138389084857,-4.57845039299126,5,0,16,21,5
"USP54",-2.89351722156294,1448.36121668408,-2.06673415724581,0.0440773698431012,0.479720356462017,-4.58503692682374,3,0,12,15,3
"VPS37C",-2.18965623776508,364.463555580108,-2.5235678318915,0.0149182254909163,0.374343483042678,-4.57919337199354,0,1,8,9,1
"VRK1",-3.73508263229958,10026.8919044743,-2.67578264386743,0.0101157060922046,0.333810663064138,-4.57710132481981,1,0,18,19,1
"WDR17",-2.21948700465345,160.234574003244,-2.08568674615836,0.0422492431746744,0.471874074038003,-4.5848093328435,1,2,7,10,3
"WDR25",-1.85354507499257,324.711670153905,-2.66489639715808,0.0104052114174737,0.334701552479898,-4.57725300574308,1,0,18,19,1
"WDR76",-3.18939288463679,2612.2142529106,-2.56499344777818,0.0134389525833255,0.367363507444565,-4.5786303321232,0,1,0,1,1
"WDR87",-1.91249128894613,14.2180956841069,-2.15986575902628,0.0357153735400422,0.464572726804363,-4.58390524294962,1,0,10,11,1
"WISP1",-0.909227518625934,4.43758768399767,-4.24662845063892,9.67990682255171e-05,0.0857106810662439,-4.55335550670101,1,0,37,38,1
"WNK2",-1.80308033275572,28.2257362581204,-3.13608110604749,0.00289695027674415,0.236934035626311,-4.57044602130526,0,1,3,4,1
"WNT7B",-0.953322382476148,2.62409761099091,-2.44932240183352,0.0179439275367337,0.388215875418747,-4.58018993778511,1,0,9,10,1
"ZBBX",-0.995391859201585,5.30047301547098,-2.41795796283771,0.0193809381272686,0.397805478505859,-4.58060590650147,1,0,20,21,1
"ZFHX4",-1.3820325977129,13.4002082187281,-2.35640435407052,0.0225058291213294,0.415335982314148,-4.58141322170028,0,1,6,7,1
"ZNF165",-2.15040594513429,151.398460592577,-2.4785164052599,0.0166935591084132,0.386160048109762,-4.57980004316421,1,0,15,16,1
"ZNF438",-3.25791520300211,2740.07989823478,-2.48980693408009,0.0162315209109244,0.385364131889765,-4.57964856624415,2,0,5,7,2
"ZP4",-1.00570846000252,1.60636743119662,-2.18711914036793,0.0335480525928987,0.464572726804363,-4.58356788257875,1,0,1,2,1
